,dates,PM25,PM10,NO,NO2,NOx,Ozone,SO2,date,StationId
27812,2020-10-16 17:00:00,,,,,,,,2020-10-16,"Mangala, Bilaspur - NTPC"
27813,2020-10-16 17:15:00,,,,,,,,2020-10-16,"Mangala, Bilaspur - NTPC"
27814,2020-10-16 17:30:00,,,,,,,,2020-10-16,"Mangala, Bilaspur - NTPC"
27815,2020-10-16 17:45:00,,,,,,,,2020-10-16,"Mangala, Bilaspur - NTPC"
27816,2020-10-16 18:00:00,,,,,,,,2020-10-16,"Mangala, Bilaspur - NTPC"
27817,2020-10-16 18:15:00,,,,,,,,2020-10-16,"Mangala, Bilaspur - NTPC"
27818,2020-10-16 18:30:00,,,,,,,,2020-10-16,"Mangala, Bilaspur - NTPC"
27819,2020-10-16 18:45:00,,,,,,,,2020-10-16,"Mangala, Bilaspur - NTPC"
27820,2020-10-16 19:00:00,,,,,,,,2020-10-16,"Mangala, Bilaspur - NTPC"
27821,2020-10-16 19:15:00,,,,,,,,2020-10-16,"Mangala, Bilaspur - NTPC"
27822,2020-10-16 19:30:00,,,,,,,,2020-10-16,"Mangala, Bilaspur - NTPC"
27823,2020-10-16 19:45:00,,,,,,,,2020-10-16,"Mangala, Bilaspur - NTPC"
27824,2020-10-16 20:00:00,,,,,,,,2020-10-16,"Mangala, Bilaspur - NTPC"
27825,2020-10-16 20:15:00,,,,,,,,2020-10-16,"Mangala, Bilaspur - NTPC"
27826,2020-10-16 20:30:00,,,,,,,,2020-10-16,"Mangala, Bilaspur - NTPC"
27827,2020-10-16 20:45:00,,,,,,,,2020-10-16,"Mangala, Bilaspur - NTPC"
27828,2020-10-16 21:00:00,,,,,,,,2020-10-16,"Mangala, Bilaspur - NTPC"
27829,2020-10-16 21:15:00,,,,,,,,2020-10-16,"Mangala, Bilaspur - NTPC"
27830,2020-10-16 21:30:00,,,,,,,,2020-10-16,"Mangala, Bilaspur - NTPC"
27831,2020-10-16 21:45:00,,,,,,,,2020-10-16,"Mangala, Bilaspur - NTPC"
27832,2020-10-16 22:00:00,,,,,,,,2020-10-16,"Mangala, Bilaspur - NTPC"
27833,2020-10-16 22:15:00,,,,,,,,2020-10-16,"Mangala, Bilaspur - NTPC"
27834,2020-10-16 22:30:00,,,,,,,,2020-10-16,"Mangala, Bilaspur - NTPC"
27835,2020-10-16 22:45:00,,,,,,,,2020-10-16,"Mangala, Bilaspur - NTPC"
27836,2020-10-16 23:00:00,,,,,,,,2020-10-16,"Mangala, Bilaspur - NTPC"
27837,2020-10-16 23:15:00,,,,,,,,2020-10-16,"Mangala, Bilaspur - NTPC"
27838,2020-10-16 23:30:00,,,,,,,,2020-10-16,"Mangala, Bilaspur - NTPC"
27839,2020-10-16 23:45:00,,,,,,,,2020-10-16,"Mangala, Bilaspur - NTPC"
27840,2020-10-17 00:00:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27841,2020-10-17 00:15:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27842,2020-10-17 00:30:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27843,2020-10-17 00:45:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27844,2020-10-17 01:00:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27845,2020-10-17 01:15:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27846,2020-10-17 01:30:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27847,2020-10-17 01:45:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27848,2020-10-17 02:00:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27849,2020-10-17 02:15:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27850,2020-10-17 02:30:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27851,2020-10-17 02:45:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27852,2020-10-17 03:00:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27853,2020-10-17 03:15:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27854,2020-10-17 03:30:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27855,2020-10-17 03:45:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27856,2020-10-17 04:00:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27857,2020-10-17 04:15:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27858,2020-10-17 04:30:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27859,2020-10-17 04:45:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27860,2020-10-17 05:00:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27861,2020-10-17 05:15:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27862,2020-10-17 05:30:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27863,2020-10-17 05:45:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27864,2020-10-17 06:00:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27865,2020-10-17 06:15:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27866,2020-10-17 06:30:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27867,2020-10-17 06:45:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27868,2020-10-17 07:00:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27869,2020-10-17 07:15:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27870,2020-10-17 07:30:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27871,2020-10-17 07:45:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27872,2020-10-17 08:00:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27873,2020-10-17 08:15:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27874,2020-10-17 08:30:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27875,2020-10-17 08:45:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27876,2020-10-17 09:00:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27877,2020-10-17 09:15:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27878,2020-10-17 09:30:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27879,2020-10-17 09:45:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27880,2020-10-17 10:00:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27881,2020-10-17 10:15:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27882,2020-10-17 10:30:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27883,2020-10-17 10:45:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27884,2020-10-17 11:00:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27885,2020-10-17 11:15:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27886,2020-10-17 11:30:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27887,2020-10-17 11:45:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27888,2020-10-17 12:00:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27889,2020-10-17 12:15:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27890,2020-10-17 12:30:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27891,2020-10-17 12:45:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27892,2020-10-17 13:00:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27893,2020-10-17 13:15:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27894,2020-10-17 13:30:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27895,2020-10-17 13:45:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27896,2020-10-17 14:00:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27897,2020-10-17 14:15:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27898,2020-10-17 14:30:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27899,2020-10-17 14:45:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27900,2020-10-17 15:00:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27901,2020-10-17 15:15:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27902,2020-10-17 15:30:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27903,2020-10-17 15:45:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27904,2020-10-17 16:00:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27905,2020-10-17 16:15:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27906,2020-10-17 16:30:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27907,2020-10-17 16:45:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27908,2020-10-17 17:00:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27909,2020-10-17 17:15:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27910,2020-10-17 17:30:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27911,2020-10-17 17:45:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27912,2020-10-17 18:00:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27913,2020-10-17 18:15:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27914,2020-10-17 18:30:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27915,2020-10-17 18:45:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27916,2020-10-17 19:00:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27917,2020-10-17 19:15:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27918,2020-10-17 19:30:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27919,2020-10-17 19:45:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27920,2020-10-17 20:00:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27921,2020-10-17 20:15:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27922,2020-10-17 20:30:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27923,2020-10-17 20:45:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27924,2020-10-17 21:00:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27925,2020-10-17 21:15:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27926,2020-10-17 21:30:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27927,2020-10-17 21:45:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27928,2020-10-17 22:00:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27929,2020-10-17 22:15:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27930,2020-10-17 22:30:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27931,2020-10-17 22:45:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27932,2020-10-17 23:00:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27933,2020-10-17 23:15:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27934,2020-10-17 23:30:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27935,2020-10-17 23:45:00,,,,,,,,2020-10-17,"Mangala, Bilaspur - NTPC"
27936,2020-10-18 00:00:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27937,2020-10-18 00:15:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27938,2020-10-18 00:30:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27939,2020-10-18 00:45:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27940,2020-10-18 01:00:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27941,2020-10-18 01:15:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27942,2020-10-18 01:30:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27943,2020-10-18 01:45:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27944,2020-10-18 02:00:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27945,2020-10-18 02:15:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27946,2020-10-18 02:30:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27947,2020-10-18 02:45:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27948,2020-10-18 03:00:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27949,2020-10-18 03:15:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27950,2020-10-18 03:30:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27951,2020-10-18 03:45:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27952,2020-10-18 04:00:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27953,2020-10-18 04:15:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27954,2020-10-18 04:30:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27955,2020-10-18 04:45:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27956,2020-10-18 05:00:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27957,2020-10-18 05:15:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27958,2020-10-18 05:30:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27959,2020-10-18 05:45:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27960,2020-10-18 06:00:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27961,2020-10-18 06:15:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27962,2020-10-18 06:30:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27963,2020-10-18 06:45:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27964,2020-10-18 07:00:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27965,2020-10-18 07:15:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27966,2020-10-18 07:30:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27967,2020-10-18 07:45:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27968,2020-10-18 08:00:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27969,2020-10-18 08:15:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27970,2020-10-18 08:30:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27971,2020-10-18 08:45:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27972,2020-10-18 09:00:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27973,2020-10-18 09:15:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27974,2020-10-18 09:30:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27975,2020-10-18 09:45:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27976,2020-10-18 10:00:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27977,2020-10-18 10:15:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27978,2020-10-18 10:30:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27979,2020-10-18 10:45:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27980,2020-10-18 11:00:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27981,2020-10-18 11:15:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27982,2020-10-18 11:30:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27983,2020-10-18 11:45:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27984,2020-10-18 12:00:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27985,2020-10-18 12:15:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27986,2020-10-18 12:30:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27987,2020-10-18 12:45:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27988,2020-10-18 13:00:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27989,2020-10-18 13:15:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27990,2020-10-18 13:30:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27991,2020-10-18 13:45:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27992,2020-10-18 14:00:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27993,2020-10-18 14:15:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27994,2020-10-18 14:30:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27995,2020-10-18 14:45:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27996,2020-10-18 15:00:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27997,2020-10-18 15:15:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27998,2020-10-18 15:30:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
27999,2020-10-18 15:45:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
28000,2020-10-18 16:00:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
28001,2020-10-18 16:15:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
28002,2020-10-18 16:30:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
28003,2020-10-18 16:45:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
28004,2020-10-18 17:00:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
28005,2020-10-18 17:15:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
28006,2020-10-18 17:30:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
28007,2020-10-18 17:45:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
28008,2020-10-18 18:00:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
28009,2020-10-18 18:15:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
28010,2020-10-18 18:30:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
28011,2020-10-18 18:45:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
28012,2020-10-18 19:00:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
28013,2020-10-18 19:15:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
28014,2020-10-18 19:30:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
28015,2020-10-18 19:45:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
28016,2020-10-18 20:00:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
28017,2020-10-18 20:15:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
28018,2020-10-18 20:30:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
28019,2020-10-18 20:45:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
28020,2020-10-18 21:00:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
28021,2020-10-18 21:15:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
28022,2020-10-18 21:30:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
28023,2020-10-18 21:45:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
28024,2020-10-18 22:00:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
28025,2020-10-18 22:15:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
28026,2020-10-18 22:30:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
28027,2020-10-18 22:45:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
28028,2020-10-18 23:00:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
28029,2020-10-18 23:15:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
28030,2020-10-18 23:30:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
28031,2020-10-18 23:45:00,,,,,,,,2020-10-18,"Mangala, Bilaspur - NTPC"
28032,2020-10-19 00:00:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28033,2020-10-19 00:15:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28034,2020-10-19 00:30:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28035,2020-10-19 00:45:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28036,2020-10-19 01:00:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28037,2020-10-19 01:15:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28038,2020-10-19 01:30:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28039,2020-10-19 01:45:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28040,2020-10-19 02:00:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28041,2020-10-19 02:15:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28042,2020-10-19 02:30:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28043,2020-10-19 02:45:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28044,2020-10-19 03:00:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28045,2020-10-19 03:15:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28046,2020-10-19 03:30:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28047,2020-10-19 03:45:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28048,2020-10-19 04:00:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28049,2020-10-19 04:15:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28050,2020-10-19 04:30:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28051,2020-10-19 04:45:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28052,2020-10-19 05:00:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28053,2020-10-19 05:15:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28054,2020-10-19 05:30:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28055,2020-10-19 05:45:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28056,2020-10-19 06:00:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28057,2020-10-19 06:15:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28058,2020-10-19 06:30:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28059,2020-10-19 06:45:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28060,2020-10-19 07:00:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28061,2020-10-19 07:15:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28062,2020-10-19 07:30:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28063,2020-10-19 07:45:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28064,2020-10-19 08:00:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28065,2020-10-19 08:15:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28066,2020-10-19 08:30:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28067,2020-10-19 08:45:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28068,2020-10-19 09:00:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28069,2020-10-19 09:15:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28070,2020-10-19 09:30:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28071,2020-10-19 09:45:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28072,2020-10-19 10:00:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28073,2020-10-19 10:15:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28074,2020-10-19 10:30:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28075,2020-10-19 10:45:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28076,2020-10-19 11:00:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28077,2020-10-19 11:15:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28078,2020-10-19 11:30:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28079,2020-10-19 11:45:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28080,2020-10-19 12:00:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28081,2020-10-19 12:15:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28082,2020-10-19 12:30:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28083,2020-10-19 12:45:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28084,2020-10-19 13:00:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28085,2020-10-19 13:15:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28086,2020-10-19 13:30:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28087,2020-10-19 13:45:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28088,2020-10-19 14:00:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28089,2020-10-19 14:15:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28090,2020-10-19 14:30:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28091,2020-10-19 14:45:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28092,2020-10-19 15:00:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28093,2020-10-19 15:15:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28094,2020-10-19 15:30:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
28095,2020-10-19 15:45:00,,,,,,,,2020-10-19,"Mangala, Bilaspur - NTPC"
