From Date,To Date,NO,NO2,Ozone,NOx,SO2,PM25,PM10
03-01-2019 22:45,03-01-2019 23:00,17.04,74.32,6.63,91.36,3.83,84.61,128.34
03-01-2019 23:00,03-01-2019 23:15,15.77,73.18,6.02,88.95,3.99,83.72,117.09
03-01-2019 23:15,03-01-2019 23:30,7.44,66,6.62,73.45,3.7,83.52,113
03-01-2019 23:30,03-01-2019 23:45,11.05,68.67,9.93,79.71,3.91,84.61,128.34
03-01-2019 23:45,04-01-2019 00:00,None,None,None,None,None,None,None
04-01-2019 00:00,04-01-2019 00:15,3.76,45.24,13.9,49,3.56,83.25,117.36
04-01-2019 00:15,04-01-2019 00:30,4.06,45.74,14.37,49.8,3.69,83.19,119.43
04-01-2019 00:30,04-01-2019 00:45,4.25,48.13,12.7,52.38,3.19,83.19,119.43
04-01-2019 00:45,04-01-2019 01:00,4.59,41.35,23.66,45.89,5.08,83.19,119.43
04-01-2019 01:00,04-01-2019 01:15,5.62,34.02,42.24,39.64,None,66.12,99.74
04-01-2019 01:15,04-01-2019 01:30,5.33,21.45,57.37,26.77,7.76,63.49,92.17
04-01-2019 01:30,04-01-2019 01:45,5.71,23.93,54,29.64,7.92,63.49,92.17
04-01-2019 01:45,04-01-2019 02:00,5.69,22.44,51.44,28.13,7.79,63.49,92.17
04-01-2019 02:00,04-01-2019 02:15,5.69,22.81,48.96,28.5,7.49,74.62,86.89
04-01-2019 02:15,04-01-2019 02:30,6.21,36.22,38.94,42.43,7.34,77.21,84.97
04-01-2019 02:30,04-01-2019 02:45,5.71,23.93,54,29.64,7.92,63.49,92.17
04-01-2019 02:45,04-01-2019 03:00,5.28,26.45,39.22,31.73,7.36,77.21,84.97
04-01-2019 03:00,04-01-2019 03:15,5.47,26.46,39.22,31.93,6.88,76.5,85.96
04-01-2019 03:15,04-01-2019 03:30,5.91,25.07,37.3,30.98,7,76.37,86.43
04-01-2019 03:30,04-01-2019 03:45,4.89,28.53,41.98,33.41,7.27,77.21,84.97
04-01-2019 03:45,04-01-2019 04:00,6.17,23.56,40.35,29.73,6.9,76.37,86.43
04-01-2019 04:00,04-01-2019 04:15,6.31,22.88,47.72,29.2,6.88,79.41,82.89
04-01-2019 04:15,04-01-2019 04:30,5.85,21.32,44.62,27.17,6.61,79.88,81.61
04-01-2019 04:30,04-01-2019 04:45,5.75,24.04,38.51,29.79,6.83,76.37,86.43
04-01-2019 04:45,04-01-2019 05:00,5.72,22.1,46.05,27.82,6.75,79.88,111.61
04-01-2019 05:00,04-01-2019 05:15,6.3,31.33,33.43,37.63,None,71.17,95.85
04-01-2019 05:15,04-01-2019 05:30,5.75,25.9,36.06,31.65,8.58,69.14,88.36
04-01-2019 05:30,04-01-2019 05:45,6.25,24.52,44.43,30.77,6.09,79.88,87.27
04-01-2019 05:45,04-01-2019 06:00,5.75,24.31,47.73,30.06,6.84,69.14,88.36
04-01-2019 06:00,04-01-2019 06:15,7.19,36.85,29.27,44.04,6.92,87.3,107.03
04-01-2019 06:15,04-01-2019 06:30,8.45,41.68,21.58,50.13,6.35,90.37,115.9
04-01-2019 06:30,04-01-2019 06:45,6.54,28.73,37.47,35.27,7.96,69.14,88.36
04-01-2019 06:45,04-01-2019 07:00,20.38,57.38,5.64,77.76,6.77,90.37,115.9
04-01-2019 07:00,04-01-2019 07:15,18.09,55.73,8.69,73.82,6.15,103.08,160.66
04-01-2019 07:15,04-01-2019 07:30,44.57,58.11,7.4,102.68,6.67,106.71,177.87
04-01-2019 07:30,04-01-2019 07:45,22.44,55.92,9.91,78.36,6.78,90.37,115.9
04-01-2019 07:45,04-01-2019 08:00,32.28,60.57,7.68,92.9,4.54,93.53,158.78
04-01-2019 08:00,04-01-2019 08:15,30.9,59.86,9.79,90.76,3.3,106.42,174.35
04-01-2019 08:15,04-01-2019 08:30,54.64,74.99,26.12,129.63,3.36,112.42,186.94
04-01-2019 08:30,04-01-2019 08:45,44.44,55.99,7.41,100.44,6.37,106.71,177.87
04-01-2019 08:45,04-01-2019 09:00,71.7,85.11,9.63,156.81,4.37,112.42,186.94
04-01-2019 09:00,04-01-2019 09:15,18.94,81.41,17.1,100.35,None,138.51,270.53
04-01-2019 09:15,04-01-2019 09:30,24.54,95.25,24.46,119.79,6.19,142.52,310.27
04-01-2019 09:30,04-01-2019 09:45,74.75,76.92,8.23,151.67,3.56,112.42,186.94
04-01-2019 09:45,04-01-2019 10:00,3.42,41.01,69.01,44.43,6.77,142.52,310.27
04-01-2019 10:00,04-01-2019 10:15,2.29,34.89,78.99,37.18,6.33,162.37,302.24
04-01-2019 10:15,04-01-2019 10:30,2.56,29.38,86.51,31.93,6.52,168.41,299.16
04-01-2019 10:30,04-01-2019 10:45,8.98,74.94,51.66,83.92,7.13,142.52,310.27
04-01-2019 10:45,04-01-2019 11:00,1.7,32.07,80.64,33.78,7.38,168.41,299.16
04-01-2019 11:00,04-01-2019 11:15,2.41,33.23,79.95,35.63,7.41,131.64,241.96
04-01-2019 11:15,04-01-2019 11:30,2.28,28.64,88.31,30.92,6.9,124.29,214.77
04-01-2019 11:30,04-01-2019 11:45,1.33,30.49,82.05,31.82,6.78,168.41,299.16
04-01-2019 11:45,04-01-2019 12:00,2.43,27.9,92.21,30.33,11.02,124.29,214.77
04-01-2019 12:00,04-01-2019 12:15,1.8,27.06,98.79,28.86,11.77,101.02,184.97
04-01-2019 12:15,04-01-2019 12:30,2.18,34.53,90.48,36.71,13.82,97.44,170.79
04-01-2019 12:30,04-01-2019 12:45,2.62,27.53,90.38,30.15,7.33,124.29,214.77
04-01-2019 12:45,04-01-2019 13:00,2.37,33.21,100.22,35.58,12.09,97.44,170.79
04-01-2019 13:00,04-01-2019 13:15,2.43,34.07,95.27,36.5,None,94.29,159.06
04-01-2019 13:15,04-01-2019 13:30,3.15,38.5,100.77,41.65,13.38,93.27,154.55
04-01-2019 13:30,04-01-2019 13:45,2.61,36.89,86.45,39.5,14.51,97.44,170.79
04-01-2019 13:45,04-01-2019 14:00,2.86,26.66,101.33,29.53,12.08,93.27,154.55
04-01-2019 14:00,04-01-2019 14:15,2.41,28.86,92.83,31.27,14.39,91.91,152.17
04-01-2019 14:15,04-01-2019 14:30,2.64,33.61,93.9,36.25,15.28,91.68,151.09
04-01-2019 14:30,04-01-2019 14:45,2.41,32.47,101.38,34.88,11.79,93.27,154.55
04-01-2019 14:45,04-01-2019 15:00,2.75,35.33,95.77,38.08,16.34,91.68,151.09
04-01-2019 15:00,04-01-2019 15:15,3.63,37.46,89.5,41.09,15.58,81.59,146.41
04-01-2019 15:15,04-01-2019 15:30,1.81,29.84,103.57,31.65,15.65,79.88,144.18
04-01-2019 15:30,04-01-2019 15:45,2.7,32.76,95.75,35.46,18.13,91.68,151.09
04-01-2019 15:45,04-01-2019 16:00,1.38,28.29,99.1,29.67,14.12,79.88,144.18
04-01-2019 16:00,04-01-2019 16:15,1.98,32.29,93.81,34.27,13.85,70.43,122.46
04-01-2019 16:15,04-01-2019 16:30,2.16,35.5,88.52,37.66,13.37,67.37,114.11
04-01-2019 16:30,04-01-2019 16:45,1.65,30.36,99.43,32,14.77,79.88,144.18
04-01-2019 16:45,04-01-2019 17:00,2.72,47.75,68.8,50.48,13.22,67.37,114.11
04-01-2019 17:00,04-01-2019 17:15,3.35,63.74,53.23,67.09,None,62.7,111.73
04-01-2019 17:15,04-01-2019 17:30,6.68,87.44,28.7,94.12,11.82,61.91,110.6
04-01-2019 17:30,04-01-2019 17:45,2.08,42.09,83.96,44.16,14.18,67.37,114.11
04-01-2019 17:45,04-01-2019 18:00,48.19,108.74,7.84,156.93,10.48,61.91,110.6
04-01-2019 18:00,04-01-2019 18:15,86.71,102.72,7.79,189.43,10.36,68.96,140.48
04-01-2019 18:15,04-01-2019 18:30,62.61,101.9,6.17,164.5,10.35,71.1,154.68
04-01-2019 18:30,04-01-2019 18:45,15.44,103.76,10.64,119.2,11.24,61.91,110.6
04-01-2019 18:45,04-01-2019 19:00,122.52,103.5,6.31,226.02,9.61,71.1,154.68
04-01-2019 19:00,04-01-2019 19:15,71.33,97.86,6.32,169.18,10.1,82.88,167.48
04-01-2019 19:15,04-01-2019 19:30,31.29,94.86,11.35,126.15,10.86,86.69,172.13
04-01-2019 19:30,04-01-2019 19:45,61.44,97.96,4.76,159.4,9.74,71.1,154.68
04-01-2019 19:45,04-01-2019 20:00,2.99,69.66,37.8,72.65,10.17,86.69,172.13
04-01-2019 20:00,04-01-2019 20:15,1.54,50.1,57.69,51.63,9.03,96.5,159.37
04-01-2019 20:15,04-01-2019 20:30,2.61,49.64,55.35,52.24,8.4,98.01,153.31
04-01-2019 20:30,04-01-2019 20:45,22.25,100.93,10.78,123.18,11.72,86.69,172.13
04-01-2019 20:45,04-01-2019 21:00,3.67,39.77,47.47,43.39,8.19,98.01,153.31
04-01-2019 21:00,04-01-2019 21:15,5.48,38.72,30.3,44.2,None,100.08,140.98
04-01-2019 21:15,04-01-2019 21:30,5.81,42.66,26.09,48.47,6.99,None,None
04-01-2019 21:30,04-01-2019 21:45,1.21,41.09,67.62,42.29,8.13,98.01,153.31
04-01-2019 21:45,04-01-2019 22:00,6.5,56.71,17.74,63.21,7.61,None,None
04-01-2019 22:00,04-01-2019 22:15,9.4,72.64,8.27,82.05,7.22,None,145.45
04-01-2019 22:15,04-01-2019 22:30,11.66,76.39,5.41,88.05,7.55,None,149.1
04-01-2019 22:30,04-01-2019 22:45,5.75,44.03,25.61,49.78,7.43,None,None
04-01-2019 22:45,04-01-2019 23:00,9.11,60.61,7.77,69.72,7.57,None,149.1
04-01-2019 23:00,04-01-2019 23:15,8.57,61.7,6.84,70.27,7.99,61.58,144.37
04-01-2019 23:15,04-01-2019 23:30,7.02,48.97,8.87,55.99,8.99,65.2,142.12
04-01-2019 23:30,04-01-2019 23:45,7.37,57.4,7.88,64.77,7.72,None,149.1
04-01-2019 23:45,05-01-2019 00:00,None,None,None,None,None,None,None
05-01-2019 00:00,05-01-2019 00:15,6.36,40.43,11.39,46.78,8.73,86.34,125.7
05-01-2019 00:15,05-01-2019 00:30,5.62,39.88,12.1,45.51,8.71,88.98,135.25
05-01-2019 00:30,05-01-2019 00:45,6.34,37.79,15.26,44.12,8.7,88.98,139.03
05-01-2019 00:45,05-01-2019 01:00,6.08,36.1,13.79,42.18,8.43,88.98,139.03
05-01-2019 01:00,05-01-2019 01:15,6.64,37.02,11.1,43.65,None,81.66,146.78
05-01-2019 01:15,05-01-2019 01:30,5.83,40.04,13.23,45.87,6.98,81.04,149.6
05-01-2019 01:30,05-01-2019 01:45,5.67,36.25,12.68,41.93,7.01,81.04,149.6
05-01-2019 01:45,05-01-2019 02:00,6.27,34.45,10.78,40.71,6.89,81.04,149.6
05-01-2019 02:00,05-01-2019 02:15,6.81,38.16,10.1,44.97,6.87,81.6,137.64
05-01-2019 02:15,05-01-2019 02:30,6.59,35.74,13.47,42.32,7.03,81.67,131.95
05-01-2019 02:30,05-01-2019 02:45,5.67,36.25,12.68,41.93,7.01,81.04,149.6
05-01-2019 02:45,05-01-2019 03:00,6.14,31.69,11.38,37.83,6.96,81.67,131.95
05-01-2019 03:00,05-01-2019 03:15,6.25,29.96,14.73,36.21,6.63,86.62,125.94
05-01-2019 03:15,05-01-2019 03:30,6.01,31.84,11.54,37.85,6.38,87.24,123.5
05-01-2019 03:30,05-01-2019 03:45,5.85,31.94,11.86,37.8,6.56,81.67,131.95
05-01-2019 03:45,05-01-2019 04:00,6.56,33.58,9.39,40.14,6.02,87.24,123.5
05-01-2019 04:00,05-01-2019 04:15,6.3,31.41,9.2,37.71,5.95,84.19,125.5
05-01-2019 04:15,05-01-2019 04:30,6.85,33.66,7.96,40.5,5.98,84.01,126.23
05-01-2019 04:30,05-01-2019 04:45,5.55,32.6,10.43,38.15,6.05,87.24,123.5
05-01-2019 04:45,05-01-2019 05:00,6.31,34.02,12.64,40.33,5.58,84.01,126.23
05-01-2019 05:00,05-01-2019 05:15,6.38,34.06,10.41,40.44,None,86.25,126.76
05-01-2019 05:15,05-01-2019 05:30,6.07,35.83,8.83,41.9,8.25,86.53,127.01
05-01-2019 05:30,05-01-2019 05:45,6.51,34.7,8.58,41.21,6.01,84.01,126.23
05-01-2019 05:45,05-01-2019 06:00,7.69,46.14,6.44,53.84,8.65,86.53,127.01
05-01-2019 06:00,05-01-2019 06:15,7.07,41.04,7.23,48.11,8.93,78.31,118.04
05-01-2019 06:15,05-01-2019 06:30,7.34,39.76,10.1,47.1,9.09,77.73,114.59
05-01-2019 06:30,05-01-2019 06:45,6.37,39.03,8.79,45.39,8.6,86.53,127.01
05-01-2019 06:45,05-01-2019 07:00,9.23,43.57,7.2,52.8,9.1,77.73,114.59
05-01-2019 07:00,05-01-2019 07:15,8.17,49.13,7.26,57.3,9.85,75.77,113
05-01-2019 07:15,05-01-2019 07:30,6.57,45.08,8.64,51.65,10.73,75.65,112.42
05-01-2019 07:30,05-01-2019 07:45,7.21,37.98,10.13,45.19,9.07,77.73,114.59
05-01-2019 07:45,05-01-2019 08:00,9.41,50,6.18,59.4,10.11,75.65,112.42
05-01-2019 08:00,05-01-2019 08:15,10.48,51.83,5.99,62.3,9.37,87.31,151.92
05-01-2019 08:15,05-01-2019 08:30,22.95,60.84,5.37,83.79,9.36,88.77,170.7
05-01-2019 08:30,05-01-2019 08:45,6.81,45.03,7.21,51.84,11.57,75.65,112.42
05-01-2019 08:45,05-01-2019 09:00,4.54,53.52,36.33,58.07,7.22,88.77,150.7
05-01-2019 09:00,05-01-2019 09:15,4.02,46.38,33.41,50.39,None,111.25,165.2
05-01-2019 09:15,05-01-2019 09:30,3.98,45.18,49.51,49.15,5.99,112.86,170.78
05-01-2019 09:30,05-01-2019 09:45,12.68,64.54,16.62,77.26,8.42,88.77,161.16
05-01-2019 09:45,05-01-2019 10:00,4.24,46.26,52.41,50.49,7.44,112.86,170.78
05-01-2019 10:00,05-01-2019 10:15,3.62,43.02,60.37,46.65,9.07,103.1,163.98
05-01-2019 10:15,05-01-2019 10:30,2.49,40.98,75.71,43.47,10.81,102.01,160.9
05-01-2019 10:30,05-01-2019 10:45,3.77,40.73,56.48,44.5,6.66,112.86,170.78
05-01-2019 10:45,05-01-2019 11:00,2.21,34.82,91.25,37.02,15.16,102.01,160.9
05-01-2019 11:00,05-01-2019 11:15,1.74,33.22,98.04,34.97,15.92,110.01,167.98
05-01-2019 11:15,05-01-2019 11:30,1.79,31.98,98.33,33.77,16.17,111.01,171.34
05-01-2019 11:30,05-01-2019 11:45,2.65,39.97,79.97,42.62,12.41,102.01,160.9
05-01-2019 11:45,05-01-2019 12:00,2.32,31.53,95.43,33.85,16.2,111.01,171.34
05-01-2019 12:00,05-01-2019 12:15,2.81,29.73,103.71,32.54,16.62,106.46,162.31
05-01-2019 12:15,05-01-2019 12:30,2.17,27.44,105.73,29.61,16.94,106.14,158.84
05-01-2019 12:30,05-01-2019 12:45,2.74,34.58,94.21,37.32,16.21,111.01,171.34
05-01-2019 12:45,05-01-2019 13:00,2.11,24.94,112.82,27.05,16.46,106.14,158.84
05-01-2019 13:00,05-01-2019 13:15,2.04,23.92,114.65,25.96,None,85.25,137.14
05-01-2019 13:15,05-01-2019 13:30,2.01,27.04,117.12,29.06,18.13,82.63,127.34
05-01-2019 13:30,05-01-2019 13:45,1.93,26.75,109.32,28.68,16.47,106.14,158.84
05-01-2019 13:45,05-01-2019 14:00,1.57,28.48,115.79,30.05,19.67,82.63,127.34
05-01-2019 14:00,05-01-2019 14:15,0.91,23.54,121.75,24.45,19.12,68.28,103.6
05-01-2019 14:15,05-01-2019 14:30,1.69,23.61,120.92,25.29,18.07,66.28,92.32
05-01-2019 14:30,05-01-2019 14:45,2.6,28.63,114.1,31.23,19.61,82.63,127.34
05-01-2019 14:45,05-01-2019 15:00,1.65,19.82,120.71,21.45,15.83,66.28,92.32
05-01-2019 15:00,05-01-2019 15:15,1.35,18.03,114.92,19.39,13.7,53.38,96.51
05-01-2019 15:15,05-01-2019 15:30,1.12,18.95,109.48,20.07,13.44,52.63,98.13
05-01-2019 15:30,05-01-2019 15:45,2.05,20.35,113.49,22.4,16.85,66.28,92.32
05-01-2019 15:45,05-01-2019 16:00,1.2,20.81,103.1,22.01,12.5,52.63,98.13
05-01-2019 16:00,05-01-2019 16:15,0.65,20.59,94.52,21.2,11.19,50.23,92.36
05-01-2019 16:15,05-01-2019 16:30,1.38,23.58,88.71,24.96,10.49,49.93,89.61
05-01-2019 16:30,05-01-2019 16:45,0.97,19.92,105.77,20.9,12.85,52.63,98.13
05-01-2019 16:45,05-01-2019 17:00,2.79,39.05,60.55,41.85,11.11,49.93,89.61
05-01-2019 17:00,05-01-2019 17:15,3.04,51.7,41.58,54.74,None,36.67,83.02
05-01-2019 17:15,05-01-2019 17:30,15.42,86.32,16.07,101.74,11.85,35.55,79.88
05-01-2019 17:30,05-01-2019 17:45,1.9,26.53,89.66,28.43,10.64,49.93,89.61
05-01-2019 17:45,05-01-2019 18:00,31.8,98.43,7.05,130.23,11.7,35.55,79.88
05-01-2019 18:00,05-01-2019 18:15,41.57,97.29,5.67,138.86,11.46,59.86,95.75
05-01-2019 18:15,05-01-2019 18:30,80.61,95.77,6.97,176.38,11.77,61.29,101.52
05-01-2019 18:30,05-01-2019 18:45,46.53,101.32,6.92,147.85,11.95,35.55,79.88
05-01-2019 18:45,05-01-2019 19:00,113.81,100.82,21.27,214.64,12.46,61.29,101.52
05-01-2019 19:00,05-01-2019 19:15,58.37,105.11,15.15,163.48,12.38,110.53,151.61
05-01-2019 19:15,05-01-2019 19:30,27.2,105.35,22.85,132.55,11.7,116.69,174.23
05-01-2019 19:30,05-01-2019 19:45,67.02,99.53,21.71,166.55,11.74,61.29,101.52
05-01-2019 19:45,05-01-2019 20:00,44.31,99.48,11.83,143.79,10.88,116.69,174.23
05-01-2019 20:00,05-01-2019 20:15,34.29,96.03,8.66,130.32,10.88,117,187.75
05-01-2019 20:15,05-01-2019 20:30,24.44,92.35,6.35,116.79,10.32,117.02,194.18
05-01-2019 20:30,05-01-2019 20:45,56.04,109.21,27.8,165.25,None,116.69,None
05-01-2019 20:45,05-01-2019 21:00,15.95,87.08,5.76,103.03,10.26,117.02,194.18
05-01-2019 21:00,05-01-2019 21:15,22.38,89.49,5.3,111.87,None,120.25,177.1
05-01-2019 21:15,05-01-2019 21:30,32.3,87.79,5.18,120.08,7.44,120.61,170.89
05-01-2019 21:30,05-01-2019 21:45,25.61,90.58,5.24,116.19,10.1,117.02,194.18
05-01-2019 21:45,05-01-2019 22:00,28.29,85.88,5.83,114.17,9.7,120.61,170.89
05-01-2019 22:00,05-01-2019 22:15,23.6,89.15,6.12,112.75,8.69,95.63,161.07
05-01-2019 22:15,05-01-2019 22:30,19.97,85.95,6.44,105.92,7.86,92.5,156.41
05-01-2019 22:30,05-01-2019 22:45,42.53,83.32,5,125.85,8.74,120.61,170.89
05-01-2019 22:45,05-01-2019 23:00,5.9,75.9,8.82,81.8,7.68,92.5,156.41
05-01-2019 23:00,05-01-2019 23:15,17.62,77.76,7.35,95.38,7.86,117.54,157.93
05-01-2019 23:15,05-01-2019 23:30,6.97,71.79,9.21,78.76,7.57,119.33,158.55
05-01-2019 23:30,05-01-2019 23:45,8.01,79.82,7.67,87.83,7.96,92.5,156.41
05-01-2019 23:45,06-01-2019 00:00,None,None,None,None,None,None,None
06-01-2019 00:00,06-01-2019 00:15,2.53,44.96,32.9,47.49,7.06,103.94,145.16
06-01-2019 00:15,06-01-2019 00:30,2.45,38.02,33.88,40.48,6.9,102.02,140.29
06-01-2019 00:30,06-01-2019 00:45,2.66,33.79,34.2,36.45,6.9,102.02,140.29
06-01-2019 00:45,06-01-2019 01:00,1.86,28.51,40.2,30.37,6.75,102.02,140.29
06-01-2019 01:00,06-01-2019 01:15,1.5,26.5,43.68,28,None,91.93,133.75
06-01-2019 01:15,06-01-2019 01:30,1.73,23.33,43.52,25.06,5.64,90.67,130.64
06-01-2019 01:30,06-01-2019 01:45,2.58,30.01,32.62,32.59,5.83,90.67,130.64
06-01-2019 01:45,06-01-2019 02:00,2.15,30.05,30.02,32.21,5.42,90.67,130.64
06-01-2019 02:00,06-01-2019 02:15,2.55,31.99,24.74,34.54,5.56,102.65,122.61
06-01-2019 02:15,06-01-2019 02:30,3.54,40.29,16.56,43.83,5.13,103.5,119.34
06-01-2019 02:30,06-01-2019 02:45,2.58,30.01,32.62,32.59,5.83,90.67,130.64
06-01-2019 02:45,06-01-2019 03:00,6.4,36.09,15.13,42.49,8.15,103.5,119.34
06-01-2019 03:00,06-01-2019 03:15,6.44,31.69,19.71,38.13,8.4,98.57,110.88
06-01-2019 03:15,06-01-2019 03:30,6.65,38.72,11.57,45.37,8.33,97.96,107.81
06-01-2019 03:30,06-01-2019 03:45,3.11,37.95,17.84,41.06,5.92,103.5,119.34
06-01-2019 03:45,06-01-2019 04:00,7.29,36.56,18.46,43.85,8.7,97.96,107.81
06-01-2019 04:00,06-01-2019 04:15,6.86,39.92,17.19,46.77,8.87,89.09,102.02
06-01-2019 04:15,06-01-2019 04:30,6.51,35.79,16.65,42.31,8.5,88.34,99.28
06-01-2019 04:30,06-01-2019 04:45,7.07,38.49,11.04,45.56,8.32,97.96,107.81
06-01-2019 04:45,06-01-2019 05:00,10.44,41.79,11.36,52.23,9.86,88.34,99.28
06-01-2019 05:00,06-01-2019 05:15,12.44,50.4,3.85,62.84,None,87.18,97.73
06-01-2019 05:15,06-01-2019 05:30,22.12,49.05,3.76,71.18,7.7,87.11,97.1
06-01-2019 05:30,06-01-2019 05:45,6.51,33.82,21.77,40.33,8.78,88.34,99.28
06-01-2019 05:45,06-01-2019 06:00,8.46,49.92,4.71,58.38,6.15,87.11,97.1
06-01-2019 06:00,06-01-2019 06:15,8.64,48.53,5.13,57.17,5.82,91.9,108.6
06-01-2019 06:15,06-01-2019 06:30,6.8,36.48,36.08,43.28,5.84,92.5,112.79
06-01-2019 06:30,06-01-2019 06:45,10.68,50.28,4.56,60.97,6.57,87.11,97.1
06-01-2019 06:45,06-01-2019 07:00,5.76,21.04,60.6,26.8,5.88,86.2,112.79
06-01-2019 07:00,06-01-2019 07:15,6.81,21.02,55.22,27.84,5.63,86.43,122.7
06-01-2019 07:15,06-01-2019 07:30,6.23,21.51,51.78,27.74,5.58,87.31,127.42
06-01-2019 07:30,06-01-2019 07:45,5.64,23.24,60.47,28.88,5.4,92.5,112.79
06-01-2019 07:45,06-01-2019 08:00,5.79,28.46,38.93,34.25,5.76,87.31,127.42
06-01-2019 08:00,06-01-2019 08:15,7.95,42.45,21.29,50.41,5.8,99.86,145.02
06-01-2019 08:15,06-01-2019 08:30,5.78,38.98,32.39,44.81,4.27,111.75,151.79
06-01-2019 08:30,06-01-2019 08:45,5.79,22.61,47.14,28.4,5.87,87.31,127.42
06-01-2019 08:45,06-01-2019 09:00,3.22,33.52,44.1,36.74,3.4,126.78,151.79
06-01-2019 09:00,06-01-2019 09:15,2.9,29.01,44.01,31.91,None,133.04,171.22
06-01-2019 09:15,06-01-2019 09:30,2.83,28.66,42.25,31.49,5.62,133.82,178.28
06-01-2019 09:30,06-01-2019 09:45,4.7,38.5,30.62,43.2,3.07,126.78,151.79
06-01-2019 09:45,06-01-2019 10:00,2.54,26.59,47.09,29.13,5.55,133.82,178.28
06-01-2019 10:00,06-01-2019 10:15,2.2,24.45,59.13,26.65,5.4,147.41,195.82
06-01-2019 10:15,06-01-2019 10:30,1.85,24.3,65.36,26.15,5.61,148.38,204.16
06-01-2019 10:30,06-01-2019 10:45,2.67,27.3,46.88,29.97,5.73,133.82,178.28
06-01-2019 10:45,06-01-2019 11:00,2.99,25.17,66.71,28.16,5.38,148.38,204.16
06-01-2019 11:00,06-01-2019 11:15,1.99,24.15,76.55,26.15,5.21,157.19,183.63
06-01-2019 11:15,06-01-2019 11:30,2.06,23.23,77.54,25.29,5.17,158.17,175.74
06-01-2019 11:30,06-01-2019 11:45,2.98,25.02,64.43,28,5.36,148.38,204.16
06-01-2019 11:45,06-01-2019 12:00,1.88,24.11,81.32,25.99,5.41,158.17,175.74
06-01-2019 12:00,06-01-2019 12:15,2.66,25.25,79.23,27.91,5.46,147.88,172.67
06-01-2019 12:15,06-01-2019 12:30,3.3,27.92,78.8,31.22,5.81,147.01,171.28
06-01-2019 12:30,06-01-2019 12:45,2.64,22.01,78.67,24.65,5.11,158.17,175.74
06-01-2019 12:45,06-01-2019 13:00,2.1,24.23,90.9,26.32,5.91,147.01,171.28
06-01-2019 13:00,06-01-2019 13:15,1.9,23.81,91.2,25.71,None,140.95,171.61
06-01-2019 13:15,06-01-2019 13:30,2.53,23.47,93.18,26,6.3,140.6,171.76
06-01-2019 13:30,06-01-2019 13:45,2.49,25.99,85.25,28.48,5.89,147.01,171.28
06-01-2019 13:45,06-01-2019 14:00,2.37,22.11,97.86,24.48,6.34,140.6,171.76
06-01-2019 14:00,06-01-2019 14:15,2.52,21.82,99.8,24.34,6.38,133.08,145.64
06-01-2019 14:15,06-01-2019 14:30,1.28,22.81,95.96,24.09,6.16,132.14,135.6
06-01-2019 14:30,06-01-2019 14:45,1.27,21.92,96.5,23.2,6.41,140.6,171.76
06-01-2019 14:45,06-01-2019 15:00,3.39,32.85,90.87,36.24,5.99,132.14,135.6
06-01-2019 15:00,06-01-2019 15:15,2.75,30.72,92,33.46,6.14,128.53,141.16
06-01-2019 15:15,06-01-2019 15:30,1.92,27.75,96.63,29.67,5.99,128.28,143.8
06-01-2019 15:30,06-01-2019 15:45,2.98,25.34,97.29,28.32,6.27,132.14,135.6
06-01-2019 15:45,06-01-2019 16:00,2.07,23.25,99.35,25.33,6.05,128.28,143.8
06-01-2019 16:00,06-01-2019 16:15,2.32,21.04,99.46,23.36,5.49,112.14,139.88
06-01-2019 16:15,06-01-2019 16:30,2,21.28,99.57,23.28,4.9,110.78,138.01
06-01-2019 16:30,06-01-2019 16:45,2.05,25.78,95.13,27.83,5.76,128.28,143.8
06-01-2019 16:45,06-01-2019 17:00,1.68,19.57,100.91,21.25,5.02,110.78,138.01
06-01-2019 17:00,06-01-2019 17:15,1.4,21.84,95.95,23.24,None,117.88,132.44
06-01-2019 17:15,06-01-2019 17:30,2.08,22.71,91.74,24.79,6.06,118.76,130.3
06-01-2019 17:30,06-01-2019 17:45,2.44,22.97,96.86,25.41,4.78,110.78,138.01
06-01-2019 17:45,06-01-2019 18:00,1.49,18.92,98.25,20.41,5.91,118.76,130.3
06-01-2019 18:00,06-01-2019 18:15,1.79,18.26,100.21,20.05,5.89,106.81,110.49
06-01-2019 18:15,06-01-2019 18:30,4.74,20.02,None,24.76,5.79,104.83,None
06-01-2019 18:30,06-01-2019 18:45,1.08,20.35,92.42,21.43,6.06,118.76,130.3
06-01-2019 18:45,06-01-2019 19:00,6.3,22.06,99.9,28.36,5.87,84.64,131.55
06-01-2019 19:00,06-01-2019 19:15,6.99,20.6,98.55,27.59,5.87,71.31,136.71
06-01-2019 19:15,06-01-2019 19:30,6.89,22.5,82.62,29.4,5.8,70.44,139.17
06-01-2019 19:30,06-01-2019 19:45,5.96,21.91,96.4,27.87,5.62,84.64,131.55
06-01-2019 19:45,06-01-2019 20:00,7.44,29.36,75.96,36.79,6.71,87.06,139.17
06-01-2019 20:00,06-01-2019 20:15,6.39,26.96,80.76,33.35,6.07,82.19,127.98
06-01-2019 20:15,06-01-2019 20:30,6.11,25.53,81.08,31.64,6.02,81.58,123.91
06-01-2019 20:30,06-01-2019 20:45,7.58,26.63,78.63,34.21,5.95,87.06,139.17
06-01-2019 20:45,06-01-2019 21:00,6.66,25.18,78.85,31.84,6.1,81.58,123.91
06-01-2019 21:00,06-01-2019 21:15,6.61,24.05,83.34,30.67,None,89.89,135.7
