dates,PM25,PM10,NO,NO2,NOx,SO2,Ozone
27-04-2020 09:45,None,None,4.9,15.08,19.98,9,66.01
27-04-2020 10:00,None,None,5.22,15.54,20.76,8.8,66.14
27-04-2020 10:15,37.5,52,5.21,16.23,21.44,9.14,68.98
27-04-2020 10:30,37.9,53,5.12,16.1,21.22,9.05,63.89
27-04-2020 10:45,37.9,53,4.92,13.79,18.71,8.85,63.21
27-04-2020 11:00,37.8,53,4.91,13.76,18.67,9.12,64.87
27-04-2020 11:15,35,64.5,5.23,14.08,19.31,9.36,66.84
27-04-2020 11:30,35,64.5,5.39,14.04,19.44,9.25,72.86
27-04-2020 11:45,35,64.5,4.1,14.18,18.28,9.08,79.92
27-04-2020 12:00,35,65.3,5.04,14.08,19.12,9.23,75.06
27-04-2020 12:15,32.1,79.7,5.39,13.94,19.33,None,72.54
27-04-2020 12:30,32.1,79.7,5.15,13.96,19.11,9.3,75.18
27-04-2020 12:45,32.1,79.7,5.07,13.89,18.96,9.44,77.98
27-04-2020 13:00,31.9,79.8,4.9,13.08,17.98,9.5,77.36
27-04-2020 13:15,27.7,85.1,4.87,13.52,18.39,9.64,83.5
27-04-2020 13:30,27.7,85.1,4.81,13.38,18.19,8.99,85.4
27-04-2020 13:45,27.7,85.1,5.67,12.95,18.62,9,70
27-04-2020 14:00,27.6,85.1,5.75,12.37,18.13,8.59,82.31
27-04-2020 14:15,26,86.1,5.59,12.86,18.45,8.92,99.23
27-04-2020 14:30,26,86.1,5.56,12.91,18.46,9,91.46
27-04-2020 14:45,26,86.1,5.68,12.53,18.21,9.12,84.93
27-04-2020 15:00,26,85.9,5.33,13.06,18.39,9.31,87.2
27-04-2020 15:15,25,82.5,5.31,13.05,18.36,8.87,85.32
27-04-2020 15:30,25,82.5,5.54,12.4,17.94,8.8,79.84
27-04-2020 15:45,25,82.5,5.48,12.51,17.99,9.04,89.63
27-04-2020 16:00,25,82.5,6.01,12.18,18.19,9.15,86.5
27-04-2020 16:15,25.1,82.9,5.71,12.81,18.52,None,83.03
27-04-2020 16:30,25.1,82.9,5.4,12.6,17.99,9.08,86.14
27-04-2020 16:45,25.1,82.9,5.68,11.79,17.47,9.31,89.03
27-04-2020 17:00,25.1,82.4,6.05,12.23,18.28,9.48,75.14
27-04-2020 17:15,28.7,71.3,6.19,12.6,18.79,9.19,74.64
27-04-2020 17:30,28.7,71.3,5.87,12.93,18.8,8.78,45.72
27-04-2020 17:45,28.7,71.3,6.35,14.97,21.31,9.02,47.02
27-04-2020 18:00,28.7,72.1,6.39,17.49,23.87,8.93,42.55
27-04-2020 18:15,30.8,86.2,6.05,18.77,24.82,9.35,32.64
27-04-2020 18:30,30.8,86.2,6.87,20.52,27.39,9.38,25.43
27-04-2020 18:45,30.8,86.2,7.32,25.83,33.15,9.45,31.04
27-04-2020 19:00,31.1,86.2,7.04,26.41,33.45,9.17,73.87
27-04-2020 19:15,35.7,89.2,6.38,20.23,26.6,8.87,72.68
27-04-2020 19:30,35.7,89.2,6.52,17.4,23.92,9.02,79.42
27-04-2020 19:45,35.7,89.2,5.67,15.32,20.98,8.83,88
27-04-2020 20:00,35.6,88.3,5.84,14.83,20.67,9.06,76.32
27-04-2020 20:15,32.7,69.2,5.86,14.93,20.79,None,89.52
27-04-2020 20:30,32.7,69.2,6.04,14.41,20.45,10.06,77.63
27-04-2020 20:45,32.7,69.2,6.33,15.75,22.08,10.45,73.74
27-04-2020 21:00,32.9,67.9,6.19,16.34,22.52,9.74,67.76
27-04-2020 21:15,36.7,49,5.43,16.71,22.15,9.74,61.46
27-04-2020 21:30,36.7,49,5.57,17.18,22.75,9.69,58.48
27-04-2020 21:45,36.7,49,8.84,12.58,21.42,9.76,56.48
27-04-2020 22:00,36.6,49.1,6.74,15.53,22.27,9.75,60.97
27-04-2020 22:15,30.2,54.8,6.31,15.92,22.23,9.86,50.41
27-04-2020 22:30,30.2,54.8,6.11,16.85,22.96,9.97,53.3
27-04-2020 22:45,30.2,54.8,6.38,16.65,23.03,10.54,53.42
27-04-2020 23:00,30.2,54.3,6.29,17.56,23.85,10.05,40.87
27-04-2020 23:15,29.2,46.5,5.63,17.76,23.39,10.08,37.75
27-04-2020 23:30,29.2,46.5,6.13,18.33,24.47,10.49,33.87
27-04-2020 23:45,29.2,46.5,6.44,19.74,26.18,10.26,29.93
28-04-2020 00:00,None,None,None,None,None,None,None
28-04-2020 00:15,29.8,55.4,6.18,18.03,24.21,None,24.97
28-04-2020 00:30,29.8,55.4,6.55,20.53,27.09,9.73,24.77
28-04-2020 00:45,29.8,55.4,5.77,21.81,27.57,9.53,29.63
28-04-2020 01:00,29.7,55.4,6.22,21.5,27.72,9.84,24.76
28-04-2020 01:15,27.5,45.6,6.6,20.77,27.36,9.74,24.11
28-04-2020 01:30,27.5,45.6,6.23,21.03,27.25,9.83,21
28-04-2020 01:45,27.5,45.6,6.37,24.22,30.59,9.46,18.2
28-04-2020 02:00,27.2,45.5,6.6,22.56,29.16,9.5,21.9
28-04-2020 02:15,23.8,44.1,6.5,20.64,27.14,9.84,49.05
28-04-2020 02:30,23.8,44.1,5.74,18.85,24.59,9.73,39.77
28-04-2020 02:45,23.8,44.1,6.61,18.35,24.96,9.62,41.63
28-04-2020 03:00,23.7,44.1,5.99,18.32,24.31,9.66,36.73
28-04-2020 03:15,21.5,45.9,5.81,18.05,23.86,9.84,39.1
28-04-2020 03:30,21.5,45.9,6.21,18.02,24.23,9.72,40.38
28-04-2020 03:45,21.5,45.9,6.38,19.08,25.46,9.94,29.59
28-04-2020 04:00,21.5,45.9,5.73,19.6,25.33,10.49,34.44
28-04-2020 04:15,20.2,47.7,5.48,21.07,26.54,None,29.54
28-04-2020 04:30,20.2,47.7,6.3,22.41,28.71,8.7,32.61
28-04-2020 04:45,20.2,47.7,6.41,21.79,28.2,9.04,26.54
28-04-2020 05:00,20.5,47.6,5.86,21.32,27.19,8.99,28.25
28-04-2020 05:15,26.9,45.6,6,21,27,8.85,26.14
28-04-2020 05:30,26.9,45.6,5.87,21.17,27.03,9.36,24.34
28-04-2020 05:45,26.9,45.6,5.66,21.6,27.27,9.36,26.33
28-04-2020 06:00,26.8,45.6,6.1,22.13,28.24,9.52,19.79
28-04-2020 06:15,19.5,44.3,6.28,22.85,29.13,9.44,24.16
28-04-2020 06:30,19.5,44.3,6.61,23.5,30.11,9.46,30.75
28-04-2020 06:45,19.5,44.3,6,23.39,29.39,9.36,29.51
28-04-2020 07:00,19.5,44.3,6.43,22.59,29.02,9.28,28.47
28-04-2020 07:15,20.7,49.1,5.94,21.67,27.61,9.03,33.14
28-04-2020 07:30,20.7,49.1,5.88,19.25,25.13,9.16,41.29
28-04-2020 07:45,20.7,49.1,5.54,18.07,23.61,9.22,39.43
28-04-2020 08:00,20.5,49.5,5.53,17.32,22.84,9.31,48.72
28-04-2020 08:15,17,56.4,5.99,17.43,23.42,None,59.03
28-04-2020 08:30,17,56.4,6.16,17.66,23.82,9.25,51.54
28-04-2020 08:45,17,56.4,5.97,18.21,24.18,9.64,69.43
28-04-2020 09:00,17.1,56.4,5.9,15.44,21.34,9.59,81.61
28-04-2020 09:15,19.2,61,5.96,14.64,20.61,9.45,76.3
28-04-2020 09:30,19.2,61,5.67,14.2,19.87,9.31,84.23
28-04-2020 09:45,19.2,61,5.32,14.3,19.62,9.48,78.94
28-04-2020 10:00,19.1,60.3,5.42,13.55,18.97,9.29,74.79
28-04-2020 10:15,17.2,45.5,6.27,13.46,19.73,9.34,89.52
28-04-2020 10:30,17.2,45.5,5.96,13.08,19.04,9.33,87.34
28-04-2020 10:45,17.2,45.5,6.07,13.16,19.23,9.51,84.54
28-04-2020 11:00,17.1,45.6,5.99,13.56,19.55,9.63,102.03
28-04-2020 11:15,15.5,46.9,5.43,13.43,18.87,9.37,94.28
28-04-2020 11:30,15.5,46.9,5.68,13.29,18.98,9.22,106.16
28-04-2020 11:45,15.5,46.9,5.63,13.78,19.41,9.12,112.53
28-04-2020 12:00,15.6,47.1,5.22,14,19.22,8.67,103.68
28-04-2020 12:15,20.2,64.1,5.8,13.75,19.55,None,99.88
28-04-2020 12:30,20.2,64.1,5.51,13.21,18.72,8.73,96.66
28-04-2020 12:45,20.2,64.1,6.19,12.74,18.93,8.4,95.55
28-04-2020 13:00,20.5,63.8,6.22,12.79,19.02,8.92,95.82
28-04-2020 13:15,27.9,57.1,6.15,12.7,18.86,8.36,93.51
28-04-2020 13:30,27.9,57.1,6.23,13,19.22,8.38,96.98
28-04-2020 13:45,27.9,57.1,6.4,13.47,19.87,8.47,96.73
28-04-2020 14:00,27.8,57.3,6.27,13.44,19.71,8.4,102.54
28-04-2020 14:15,19.6,59.7,6.42,12.86,19.29,8.88,101.11
28-04-2020 14:30,19.6,59.7,6.18,12.65,18.83,8.57,96.21
28-04-2020 14:45,19.6,59.7,6.41,12.43,18.84,8.53,97.3
28-04-2020 15:00,19.6,59.7,6.62,12.04,18.65,8.44,90.74
28-04-2020 15:15,21.6,52.9,6.2,12.16,18.35,8.65,91.22
28-04-2020 15:30,21.6,52.9,6.14,12.56,18.7,8.31,94.45
28-04-2020 15:45,21.6,52.9,6.22,12.8,19.02,8.52,100.56
28-04-2020 16:00,21.4,53,6.65,12.53,19.18,7.91,97.73
28-04-2020 16:15,17.8,55,7,12.7,19.71,None,90.57
28-04-2020 16:30,17.8,55,6.53,12.79,19.33,9.51,94.33
28-04-2020 16:45,17.8,55,6.67,12.79,19.46,9.39,96.9
28-04-2020 17:00,17.8,55.1,6.48,13.24,19.72,9.46,88.01
28-04-2020 17:15,15.6,62,6.32,13.37,19.68,9.07,94.37
28-04-2020 17:30,15.6,62,6.29,13.21,19.5,9.17,91.97
28-04-2020 17:45,15.6,62,6.45,13.54,19.99,9.29,89.11
28-04-2020 18:00,15.7,62,6.29,13.61,19.9,8.93,67.85
28-04-2020 18:15,20.5,75.2,6.81,16.18,22.98,9.11,64.88
28-04-2020 18:30,20.5,75.2,6.36,16.52,22.88,9.33,60.56
28-04-2020 18:45,20.5,75.2,6.52,16.98,23.49,8.71,61.22
28-04-2020 19:00,20.7,74.9,6.79,16.42,23.22,8.86,54.51
28-04-2020 19:15,23.3,71.2,7.09,19.49,26.57,8.98,32.17
28-04-2020 19:30,23.3,71.2,7.04,24.29,31.33,8.98,83.77
28-04-2020 19:45,23.3,71.2,6.35,16.78,23.13,8.94,89.83
28-04-2020 20:00,23.3,71.4,6.15,15.26,21.42,8.84,79.97
28-04-2020 20:15,22.8,90.8,6.6,15.81,22.41,None,61.78
28-04-2020 20:30,22.8,90.8,6.95,18.48,25.43,9.32,40.27
28-04-2020 20:45,25,83.6,6.68,24.87,31.55,9.21,31.36
28-04-2020 21:00,26.2,80.8,6.06,25,31.06,9.04,34.32
28-04-2020 21:15,32.6,53.3,5.91,26.01,31.92,9.49,20.6
28-04-2020 21:30,32.6,53.3,5.69,28.32,34.01,10.09,14.13
28-04-2020 21:45,32.6,53.3,6.27,28.18,34.45,9.52,17.34
28-04-2020 22:00,32.6,53.5,5.97,27.95,33.92,10.23,19.94
28-04-2020 22:15,31.8,56.3,5.78,28.31,34.1,10.18,16.11
28-04-2020 22:30,31.8,56.3,5.79,26.34,32.13,10.09,33.97
28-04-2020 22:45,31.8,56.3,5.62,24.96,30.58,9.74,34.62
28-04-2020 23:00,31.8,56.4,5.65,23.61,29.26,9.73,28.39
28-04-2020 23:15,29.5,58.7,5.67,22.66,28.33,9.49,27.94
28-04-2020 23:30,29.5,58.7,6.12,24.21,30.34,9.53,21.34
28-04-2020 23:45,29.5,58.7,5.9,25.63,31.54,9.49,13.21
29-04-2020 00:00,None,None,None,None,None,None,None
29-04-2020 00:15,30.7,60.3,6.32,24.42,30.74,None,11.18
29-04-2020 00:30,None,None,None,None,None,None,None
29-04-2020 00:45,30.7,60.3,6.49,24.03,30.52,10.52,10.56
29-04-2020 01:00,30.7,60.2,6.29,25.14,31.43,10.57,6.44
29-04-2020 01:15,30.6,58.5,5.99,25.81,31.8,10,15.53
29-04-2020 01:30,30.6,58.5,6.2,24.72,30.92,10.52,9.58
29-04-2020 01:45,30.6,58.5,6.32,23.58,29.9,10.43,9.36
29-04-2020 02:00,30.6,58.4,6.15,23.24,29.38,10.6,10.33
29-04-2020 02:15,21.3,50.9,5.83,22.75,28.58,10.25,13.05
29-04-2020 02:30,21.3,50.9,5.91,22.21,28.12,10.67,23.32
29-04-2020 02:45,21.3,50.9,5.73,20.26,26,10.31,20.41
29-04-2020 03:00,21.5,50.9,6.06,19.07,25.13,10.47,31.36
29-04-2020 03:15,24.2,49.2,6.17,18.2,24.37,10.52,30.42
29-04-2020 03:30,24.2,49.2,6.46,17.69,24.15,10.63,32.75
29-04-2020 03:45,24.2,49.2,6.22,17.47,23.69,10.47,33.29
29-04-2020 04:00,24.2,49.1,5.84,17.87,23.71,10.57,37.85
29-04-2020 04:15,22,47.4,5.96,17.05,23.01,None,43.85
29-04-2020 04:30,22,47.4,5.26,15.98,21.23,8.68,59.6
29-04-2020 04:45,22,47.4,5.44,15.86,21.3,8.82,52.91
29-04-2020 05:00,22,47.4,5.61,16.99,22.6,8.92,44.99
29-04-2020 05:15,22.6,51.8,5.32,18.18,23.5,8.92,52.42
29-04-2020 05:30,22.6,51.8,5.66,18.46,24.12,8.94,45.97
29-04-2020 05:45,22.6,51.8,5.49,18.76,24.25,9.07,51.71
29-04-2020 06:00,23.1,51.9,5.11,19.49,24.6,9.09,71.44
29-04-2020 06:15,28.8,55.8,5.44,17.36,22.8,8.64,61.92
29-04-2020 06:30,28.8,55.8,5.24,19.31,24.54,9.29,38.67
29-04-2020 06:45,28.8,55.8,6.15,21.86,28.02,9.16,41.22
29-04-2020 07:00,28.8,56.3,6.35,22.66,29.01,9.61,45.21
29-04-2020 07:15,29.3,63.1,6.13,21.99,28.12,9.29,46.46
29-04-2020 07:30,29.3,63.1,5.73,21.35,27.08,9.28,57.51
29-04-2020 07:45,29.3,63.1,5.27,18.93,24.19,9.48,65.74
29-04-2020 08:00,28.9,63.1,6.3,18.29,24.59,9.32,69.47
29-04-2020 08:15,21.8,69,5.73,16.26,21.99,None,80.07
29-04-2020 08:30,21.8,69,5.35,15.66,21,9.19,88.03
29-04-2020 08:45,21.8,69,5.15,15.41,20.56,9.42,92.88
29-04-2020 09:00,21.8,68.2,5.74,15.36,21.11,9.29,90.57
29-04-2020 09:15,28.5,51.7,5.16,14.77,19.93,9.47,99.19
29-04-2020 09:30,28.5,51.7,4.8,15.09,19.89,10.24,88.2
29-04-2020 09:45,28.5,51.7,4.72,15.25,19.98,9.83,108.08
29-04-2020 10:00,28.5,52.9,4.94,15.5,20.44,9.36,97.81
29-04-2020 10:15,27.3,70.8,4.84,15.44,20.27,9.45,102.28
29-04-2020 10:30,27.3,70.8,5.04,16.04,21.08,9.24,106.42
29-04-2020 10:45,27.3,70.8,4.75,15.55,20.31,9.13,110.65
29-04-2020 11:00,27.5,70.8,4.93,16.28,21.21,8.77,112.98
29-04-2020 11:15,30.4,74,4.95,15.76,20.71,8.88,114.52
29-04-2020 11:30,30.4,74,4.88,14.25,19.13,8.65,114.98
29-04-2020 11:45,30.4,74,5.22,14.22,19.44,8.59,117.58
29-04-2020 12:00,30.4,72.9,5.51,13.32,18.83,8.68,109.83
29-04-2020 12:15,31.6,54.7,5.17,13.55,18.71,None,106.58
29-04-2020 12:30,31.6,54.7,5.71,13.12,18.83,9.67,109.73
29-04-2020 12:45,31.6,54.7,5.72,13,18.72,9.73,109.03
29-04-2020 13:00,31.3,55.1,5.81,12.97,18.77,10.05,113.37
29-04-2020 13:15,21.9,73.9,5.57,13.52,19.09,10.06,103.44
29-04-2020 13:30,21.9,73.9,5.68,13.57,19.26,10.05,100
29-04-2020 13:45,21.9,73.9,5.73,13.42,19.16,9.77,103.39
29-04-2020 14:00,22.2,73.9,5.52,12.87,18.39,9.65,99.84
29-04-2020 14:15,26.5,58.5,5.79,13.01,18.8,9.69,91.07
29-04-2020 14:30,26.5,58.5,5.82,12.92,18.74,9.84,94.72
29-04-2020 14:45,26.5,58.5,5.7,12.67,18.37,9.59,93.55
29-04-2020 15:00,26.4,58.4,5.76,12.5,18.26,10.03,95.29
29-04-2020 15:15,20.1,57.9,5.76,13.07,18.84,9.84,96.91
29-04-2020 15:30,20.1,57.9,5.95,13.31,19.27,9.93,101.18
29-04-2020 15:45,20.1,57.9,5.92,13.32,19.24,9.79,97
29-04-2020 16:00,20.1,58,5.9,13.47,19.38,9.66,96.01
29-04-2020 16:15,19.8,68.1,5.9,13.52,19.41,None,93.03
29-04-2020 16:30,19.8,68.1,6.12,13.12,19.24,10.53,95.22
29-04-2020 16:45,19.8,68.1,5.48,12.53,18.01,10.52,96.34
29-04-2020 17:00,19.6,68.3,6,12.28,18.28,10.78,95.53
29-04-2020 17:15,15.6,82,6.28,12.32,18.61,10.53,88.26
29-04-2020 17:30,15.6,82,6.05,12.65,18.69,10.17,90.83
29-04-2020 17:45,15.6,82,6.09,12.82,18.91,10.63,95.86
29-04-2020 18:00,15.7,80.9,5.86,13.54,19.4,10.61,83.74
29-04-2020 18:15,19.6,63.3,6.16,14,20.16,10.46,93.6
29-04-2020 18:30,19.6,63.3,6.05,13.54,19.59,10.29,95.12
29-04-2020 18:45,19.6,63.3,5.85,14.01,19.86,10.23,87.64
29-04-2020 19:00,19.8,63.6,5.68,15.1,20.78,10.48,74.62
29-04-2020 19:15,25.2,91.2,5.71,17.62,23.33,10.47,62.14
29-04-2020 19:30,25.2,91.2,5.75,19.28,25.02,10.42,63.02
29-04-2020 19:45,25.2,91.2,5.77,19.13,24.9,10.26,62.41
29-04-2020 20:00,25.3,91.2,5.72,20.1,25.82,10.24,56.84
29-04-2020 20:15,26.9,75.2,5.78,19.21,24.99,None,58.24
29-04-2020 20:30,26.9,75.2,5.72,18.78,24.5,9.49,51.38
29-04-2020 20:45,26.9,75.2,6.06,20.52,26.57,9.22,41.95
29-04-2020 21:00,26.9,74.8,6.03,23.4,29.43,9.32,45.19
29-04-2020 21:15,20.5,67.8,5.79,20.91,26.71,9.26,54.04
29-04-2020 21:30,20.5,67.8,5.67,18.48,24.16,9.48,54.32
29-04-2020 21:45,20.5,67.8,6.2,17.74,23.94,9.45,40.12
29-04-2020 22:00,21.4,67.9,6.2,19.06,25.26,9.36,40.45
29-04-2020 22:15,39.3,73.7,5.71,20.71,26.42,9.27,29.97
29-04-2020 22:30,39.3,73.7,5.56,22.59,28.15,9.58,27.3
29-04-2020 22:45,None,73.7,None,None,None,9.72,None
29-04-2020 23:00,None,73.3,None,None,None,9.62,None
29-04-2020 23:15,None,65.9,None,None,None,9.44,None
29-04-2020 23:30,None,65.9,None,None,None,9.11,None
29-04-2020 23:45,33.4,65.9,5.49,21.88,27.36,9.5,53.54
30-04-2020 00:00,None,None,None,None,None,None,None
30-04-2020 00:15,27.2,66.1,5.75,14.28,20.03,None,73.7
30-04-2020 00:30,27.2,66.1,5.7,13.78,19.48,9.7,74.53
30-04-2020 00:45,27.2,66.1,6.06,12.86,18.92,9.82,72.63
30-04-2020 01:00,27,66,6.15,12.58,18.73,10.17,73.58
30-04-2020 01:15,24.3,58.7,5.69,12.83,18.53,9.75,66.97
30-04-2020 01:30,24.3,58.7,5.03,13.02,18.05,9.55,71.74
30-04-2020 01:45,24.3,58.7,5.55,12.81,18.36,9.66,64.36
30-04-2020 02:00,24.3,58.7,5.31,12.98,18.29,9.9,74.95
30-04-2020 02:15,28.3,58.3,5.14,12.76,17.89,10.02,76.39
30-04-2020 02:30,28.3,58.3,4.99,12.72,17.71,9.55,77.5
30-04-2020 02:45,28.3,58.3,5.54,12.8,18.34,9.73,69.56
30-04-2020 03:00,27.9,58.1,5.5,13.3,18.8,9.44,63.44
30-04-2020 03:15,20.3,55.7,5.51,13.12,18.63,9.27,74.23
30-04-2020 03:30,20.3,55.7,5.25,12.51,17.76,9.49,63.42
30-04-2020 03:45,20.3,55.7,5.33,12.73,18.06,9.37,74.93
30-04-2020 04:00,20.3,55.7,5.63,12.83,18.47,9.78,77.84
30-04-2020 04:15,25.1,49.1,5.36,12.72,18.08,None,72.83
30-04-2020 04:30,25.1,49.1,5.33,12.61,17.95,11.11,69.59
30-04-2020 04:45,25.1,49.1,5.21,12.94,18.15,11.45,68.17
30-04-2020 05:00,25.1,49.1,5.21,12.82,18.03,11.19,66.47
30-04-2020 05:15,18.4,48.4,5.33,12.97,18.3,11.13,67.57
30-04-2020 05:30,18.4,48.4,5.44,12.9,18.34,11.05,58.32
30-04-2020 05:45,18.4,48.4,5.02,13.25,18.28,10.84,51.77
30-04-2020 06:00,18.4,48.5,5.08,14.31,19.39,10.9,40.38
30-04-2020 06:15,19.2,59.7,5.34,18.06,23.4,10.97,35.94
30-04-2020 06:30,19.2,59.7,5.26,18.94,24.2,11.08,27.73
30-04-2020 06:45,19.2,59.7,5.24,18.42,23.67,10.87,29.7
30-04-2020 07:00,19.2,59.7,5.19,18.45,23.65,10.92,30.08
30-04-2020 07:15,16.2,64.3,5,19.07,24.07,11.1,25.14
30-04-2020 07:30,16.2,64.3,5.53,17.5,23.03,10.91,29.8
30-04-2020 07:45,16.2,64.3,5,15.98,20.97,11.28,29.06
30-04-2020 08:00,16.6,64.3,5.36,15.77,21.13,10.98,36.76
30-04-2020 08:15,23.4,63.8,5.47,17.39,22.86,None,31.61
30-04-2020 08:30,23.4,63.8,5.51,21.65,27.16,9.67,44.41
30-04-2020 08:45,23.4,63.8,6.15,24.83,30.98,9.65,53.62
30-04-2020 09:00,24,64,5.64,23.24,28.89,9.55,66.67
30-04-2020 09:15,32.6,82.5,5.58,19.74,25.32,9.51,71.43
30-04-2020 09:30,32.6,82.5,5.34,18.7,24.04,9.72,69.05
30-04-2020 09:45,32.6,82.5,5.49,16.77,22.26,9.46,68.75
30-04-2020 10:00,32.6,82.4,5.54,15.98,21.52,8.91,73.23
30-04-2020 10:15,30,68.4,5.48,15.78,21.26,8.91,69.95
30-04-2020 10:30,30,68.4,5.71,13.83,19.55,11.81,70.34
30-04-2020 10:45,30,68.4,5.7,13.37,19.07,14.59,79.76
30-04-2020 11:00,29.6,67.2,5.29,13.97,19.26,18.13,84.02
30-04-2020 11:15,21.3,41.9,5.23,14.21,19.45,22.87,82.68
30-04-2020 11:30,21.3,41.9,5.98,13.73,19.71,27.12,81.69
30-04-2020 11:45,21.3,41.9,5.88,14.8,20.68,32.55,77.15
30-04-2020 12:00,21.3,41.8,5.9,14.5,20.4,38.52,82.91
30-04-2020 12:15,16.4,29.4,5.87,14.34,20.21,None,78.36
30-04-2020 12:30,16.4,29.4,5.77,14.49,20.25,15.02,91.45
30-04-2020 12:45,16.4,29.4,5.63,14.47,20.11,None,83.3
30-04-2020 13:00,16.4,29.5,6.17,14.54,20.7,None,79.28
30-04-2020 13:15,14,33.2,7.14,15.18,22.32,None,None
30-04-2020 13:30,14,33.2,7.26,14.95,22.21,None,None
30-04-2020 13:45,14,33.2,7.97,14.82,22.79,None,None
30-04-2020 14:00,13.9,33.7,8.58,15.28,23.86,None,None
30-04-2020 14:15,12.7,44.3,8.65,15.29,23.94,None,None
30-04-2020 14:30,12.7,44.3,8.95,15.37,24.32,None,None
30-04-2020 14:45,12.7,44.3,8.73,15.97,24.7,None,None
30-04-2020 15:00,12.7,44.4,8.93,16.49,25.42,None,None
30-04-2020 15:15,12.1,49.6,9.61,16.83,26.44,None,None
30-04-2020 15:30,12.1,49.6,9.63,16.96,26.59,None,None
30-04-2020 15:45,12.1,49.6,10.3,17.46,27.75,None,None
30-04-2020 16:00,12.1,49.7,11.22,17.54,28.76,None,None
30-04-2020 16:15,11.8,61.8,11.97,21.37,33.34,None,None
30-04-2020 16:30,11.8,61.8,12.27,20.59,32.86,None,None
30-04-2020 16:45,11.8,61.8,12.45,19.88,32.33,None,None
30-04-2020 17:00,11.8,60.9,12.58,19.71,32.29,None,None
30-04-2020 17:15,11.7,42.7,11.8,19.06,30.86,None,None
30-04-2020 17:30,11.7,42.7,13.06,16.67,29.73,None,None
30-04-2020 17:45,11.7,42.7,11.11,14.37,25.48,None,None
30-04-2020 18:00,11.7,46.1,9.3,13.4,22.7,None,None
30-04-2020 18:15,12.3,92.7,7.1,13.95,21.05,None,None
30-04-2020 18:30,None,None,6.16,13.41,19.57,None,None
30-04-2020 18:45,None,None,5.08,14.22,19.3,None,60.82
30-04-2020 19:00,None,None,4.75,15.35,20.1,None,61.18
30-04-2020 19:15,None,None,5.23,17.57,22.81,5.61,59.42
30-04-2020 19:30,None,None,4.78,15.6,20.38,2.97,76.83
30-04-2020 19:45,None,None,4.4,13.77,18.16,1.19,70.42
30-04-2020 20:00,None,None,4.52,14.39,18.91,None,60.9
30-04-2020 20:15,None,None,4.18,15.03,19.21,None,71.58
30-04-2020 20:30,None,None,4.69,13.58,18.27,8.21,73.26
30-04-2020 20:45,None,None,4.66,13.73,18.39,7.91,61.04
30-04-2020 21:00,None,None,4.24,15.44,19.68,8.12,43.93
30-04-2020 21:15,None,None,4.43,17.31,21.74,7.98,39.38
30-04-2020 21:30,None,None,4.78,21.33,26.12,7.95,27.17
30-04-2020 21:45,None,None,4.77,23.41,28.18,8.22,18.73
30-04-2020 22:00,None,None,5.21,25.19,30.4,8.22,20.35
30-04-2020 22:15,None,None,5.45,24.51,29.96,8.09,25.14
30-04-2020 22:30,None,None,4.39,24.96,29.35,8.3,16.38
30-04-2020 22:45,None,None,4.71,25.89,30.6,8.14,15.64
30-04-2020 23:00,43.3,67.8,4.75,27.53,32.28,7.8,11.29
30-04-2020 23:15,35,68,4.69,26.57,31.26,8.47,11.21
30-04-2020 23:30,31.7,67.8,5.41,24.9,30.32,8.4,12.46
30-04-2020 23:45,31.7,67.8,5.42,23.37,28.8,8.49,11.59
01-05-2020 00:00,None,None,None,None,None,None,None
01-05-2020 00:15,29.6,62.4,5.24,23.25,28.49,None,10.64
01-05-2020 00:30,28.8,60.8,5.26,24.23,29.5,10.82,8.41
01-05-2020 00:45,28.8,60.8,5.85,23.61,29.45,10.55,7.29
01-05-2020 01:00,28.8,60.8,5.97,23,28.97,11.79,7.66
01-05-2020 01:15,20.9,51.3,5.15,23.74,28.88,11.8,9.93
01-05-2020 01:30,18.7,47.6,4.84,22.9,27.73,11.75,11.64
01-05-2020 01:45,21.3,47.6,5.27,21.94,27.21,11.97,11.5
01-05-2020 02:00,24.9,47.6,5.32,22.25,27.58,11.99,9.6
01-05-2020 02:15,22.8,54.6,5.44,21.21,26.65,11.97,20.13
01-05-2020 02:30,21.9,57.3,5.39,20.76,26.15,12.12,18.44
01-05-2020 02:45,21.9,57.3,5.6,20.52,26.12,11.8,12.75
01-05-2020 03:00,21.9,57.3,5.09,20.15,25.23,12.07,15.03
01-05-2020 03:15,19.5,50.7,5.13,20.06,25.19,12.85,15.1
01-05-2020 03:30,18.8,48.8,5.62,21.38,27,12.34,14.91
01-05-2020 03:45,18.8,48.8,5.86,20.7,26.56,12.42,29.86
01-05-2020 04:00,18.8,48.8,5.48,19.33,24.81,12.65,20.07
01-05-2020 04:15,19.6,56.6,5.18,18.73,23.91,None,14.06
01-05-2020 04:30,19.9,59.5,5.26,18.95,24.21,10.11,13.47
01-05-2020 04:45,19.9,59.5,5.4,21.3,26.69,10.29,8.79
01-05-2020 05:00,19.9,59.5,5.34,25.01,30.35,10.24,7.28
01-05-2020 05:15,20.1,51.4,4.94,25.52,30.47,10.64,8
01-05-2020 05:30,20.2,48.8,5,25,30.01,10.74,7.81
01-05-2020 05:45,20.2,48.8,5.4,24.97,30.36,10.05,7.43
01-05-2020 06:00,20.2,48.8,5.51,25.19,30.7,10.23,7.82
01-05-2020 06:15,18,55,5.94,25.33,31.27,10.25,6.02
