dates,PM25,PM10,NO,NOx,NO2,Ozone
19-07-2020 11:15,None,None,None,None,None,None
19-07-2020 11:30,None,None,None,None,None,None
19-07-2020 11:45,None,None,None,None,None,None
19-07-2020 12:00,None,None,None,None,None,None
19-07-2020 12:15,None,None,None,None,None,None
19-07-2020 12:30,None,None,None,None,None,None
19-07-2020 12:45,None,None,None,None,None,None
19-07-2020 13:00,None,None,None,None,None,None
19-07-2020 13:15,None,None,None,None,None,None
19-07-2020 13:30,None,None,None,None,None,None
19-07-2020 13:45,None,None,None,None,None,None
19-07-2020 14:00,None,None,None,None,None,None
19-07-2020 14:15,None,None,None,None,None,None
19-07-2020 14:30,None,None,None,None,None,None
19-07-2020 14:45,None,None,None,None,None,None
19-07-2020 15:00,None,None,None,None,None,None
19-07-2020 15:15,None,None,None,None,None,None
19-07-2020 15:30,None,None,None,None,None,None
19-07-2020 15:45,None,None,None,None,None,None
19-07-2020 16:00,None,None,None,None,None,None
19-07-2020 16:15,None,None,None,None,None,None
19-07-2020 16:30,None,None,None,None,None,None
19-07-2020 16:45,None,None,None,None,None,None
19-07-2020 17:00,None,None,None,None,None,None
19-07-2020 17:15,None,None,None,None,None,None
19-07-2020 17:30,None,None,None,None,None,None
19-07-2020 17:45,None,None,None,None,None,None
19-07-2020 18:00,None,None,None,None,None,None
19-07-2020 18:15,None,None,None,None,None,None
19-07-2020 18:30,None,None,None,None,None,None
19-07-2020 18:45,None,None,None,None,None,None
19-07-2020 19:00,None,None,None,None,None,None
19-07-2020 19:15,None,None,None,None,None,None
19-07-2020 19:30,None,None,None,None,None,None
19-07-2020 19:45,None,None,None,None,None,None
19-07-2020 20:00,None,None,None,None,None,None
19-07-2020 20:15,None,None,None,None,None,None
19-07-2020 20:30,None,None,None,None,None,None
19-07-2020 20:45,None,None,None,None,None,None
19-07-2020 21:00,None,None,None,None,None,None
19-07-2020 21:15,None,None,None,None,None,None
19-07-2020 21:30,None,None,None,None,None,None
19-07-2020 21:45,None,None,None,None,None,None
19-07-2020 22:00,None,None,None,None,None,None
19-07-2020 22:15,None,None,None,None,None,None
19-07-2020 22:30,None,None,None,None,None,None
19-07-2020 22:45,None,None,None,None,None,None
19-07-2020 23:00,None,None,None,None,None,None
19-07-2020 23:15,None,None,None,None,None,None
19-07-2020 23:30,None,None,None,None,None,None
19-07-2020 23:45,None,None,None,None,None,None
20-07-2020 00:00,None,None,None,None,None,None
20-07-2020 00:15,None,None,None,None,None,None
20-07-2020 00:30,None,None,None,None,None,None
20-07-2020 00:45,None,None,None,None,None,None
20-07-2020 01:00,None,None,None,None,None,None
20-07-2020 01:15,None,None,None,None,None,None
20-07-2020 01:30,None,None,None,None,None,None
20-07-2020 01:45,None,None,None,None,None,None
20-07-2020 02:00,None,None,None,None,None,None
20-07-2020 02:15,None,None,None,None,None,None
20-07-2020 02:30,None,None,None,None,None,None
20-07-2020 02:45,None,None,None,None,None,None
20-07-2020 03:00,None,None,None,None,None,None
20-07-2020 03:15,None,None,None,None,None,None
20-07-2020 03:30,None,None,None,None,None,None
20-07-2020 03:45,None,None,None,None,None,None
20-07-2020 04:00,None,None,None,None,None,None
20-07-2020 04:15,None,None,None,None,None,None
20-07-2020 04:30,None,None,None,None,None,None
20-07-2020 04:45,None,None,None,None,None,None
20-07-2020 05:00,None,None,None,None,None,None
20-07-2020 05:15,None,None,None,None,None,None
20-07-2020 05:30,None,None,None,None,None,None
20-07-2020 05:45,None,None,None,None,None,None
20-07-2020 06:00,None,None,None,None,None,None
20-07-2020 06:15,None,None,None,None,None,None
20-07-2020 06:30,None,None,None,None,None,None
20-07-2020 06:45,None,None,None,None,None,None
20-07-2020 07:00,None,None,None,None,None,None
20-07-2020 07:15,None,None,None,None,None,None
20-07-2020 07:30,None,None,None,None,None,None
20-07-2020 07:45,None,None,None,None,None,None
20-07-2020 08:00,None,None,None,None,None,None
20-07-2020 08:15,None,None,None,None,None,None
20-07-2020 08:30,None,None,None,None,None,None
20-07-2020 08:45,None,None,None,None,None,None
20-07-2020 09:00,None,None,None,None,None,None
20-07-2020 09:15,None,None,None,None,None,None
20-07-2020 09:30,None,None,None,None,None,None
20-07-2020 09:45,None,None,None,None,None,None
20-07-2020 10:00,None,None,None,None,None,None
20-07-2020 10:15,None,None,None,None,None,None
20-07-2020 10:30,15,30.6,5.9,11.6,5.66,52.84
20-07-2020 10:45,15,30.6,6.5,11.7,5.14,53.85
20-07-2020 11:00,None,None,None,None,None,None
20-07-2020 11:15,None,5.4,5.7,10.6,4.85,54.16
20-07-2020 11:30,None,None,6,11.1,5.11,54.01
20-07-2020 11:45,None,None,5.2,11.3,6.1,54.58
20-07-2020 12:00,None,None,6.5,11.6,5.14,53.91
20-07-2020 12:15,None,None,6.7,12.7,6.03,None
20-07-2020 12:30,None,None,6.6,15.4,8.78,None
20-07-2020 12:45,None,None,5.8,14.3,8.51,None
20-07-2020 13:00,None,None,6.9,15.3,8.46,None
20-07-2020 13:15,None,None,6.5,14.5,8.04,None
20-07-2020 13:30,None,None,6.5,15.2,8.69,None
20-07-2020 13:45,None,None,6.9,15,8.06,45.56
20-07-2020 14:00,4,73.2,6.4,14.1,7.64,45.54
20-07-2020 14:15,4,73.2,6.1,13.7,7.61,50.7
20-07-2020 14:30,4,73.2,6.7,15.2,8.52,53.96
20-07-2020 14:45,5.2,71.9,6.5,14.6,8.08,56.05
20-07-2020 15:00,9.8,66.6,6.9,14.5,7.57,52.68
20-07-2020 15:15,9.8,66.6,7,14,6.92,56.95
20-07-2020 15:30,9.8,66.6,6.5,14.6,8.09,49.83
20-07-2020 15:45,9.4,62.8,5.9,12.9,7.01,49.57
20-07-2020 16:00,7.8,48,5.2,13.1,7.89,48.73
20-07-2020 16:15,7.8,48,5.8,14.3,8.57,45.33
20-07-2020 16:30,7.8,48,6.3,16.2,9.95,40.06
20-07-2020 16:45,7.4,47.8,6.5,16.8,10.35,37
20-07-2020 17:00,6,46.9,5.6,14.4,8.8,33.24
20-07-2020 17:15,6,46.9,5.8,12.2,6.43,38.32
20-07-2020 17:30,6,46.9,5.9,15.3,9.43,35.79
20-07-2020 17:45,5.8,44.8,5.9,15.9,10.02,30.3
20-07-2020 18:00,4.8,35.8,5.5,20.6,15.12,23.1
20-07-2020 18:15,4.8,35.8,6.3,23.8,17.52,17.84
20-07-2020 18:30,4.8,35.8,6.3,25.8,19.49,14.9
20-07-2020 18:45,4.5,33.9,7,31.8,24.74,11.23
20-07-2020 19:00,3.5,26.1,9.4,41.1,31.75,2.95
20-07-2020 19:15,3.5,26.1,13.9,51.1,37.2,0.39
20-07-2020 19:30,3.5,26.1,17.4,57.2,39.8,None
20-07-2020 19:45,3.3,25.5,16.4,54.3,37.89,0.49
20-07-2020 20:00,2.5,23,14.2,50,35.82,0.91
20-07-2020 20:15,2.5,23,14,48.8,34.76,1.99
20-07-2020 20:30,2.5,23,13.4,45.5,32.15,3.46
20-07-2020 20:45,2.8,24.6,10,35.5,25.5,6.21
20-07-2020 21:00,4.2,31.6,7,25,17.94,10.09
20-07-2020 21:15,4.2,31.6,5.8,19.3,13.45,13.79
20-07-2020 21:30,4.2,31.6,5.5,16.2,10.62,16.19
20-07-2020 21:45,5,31.6,6.6,17.3,10.67,15.99
20-07-2020 22:00,8.1,31.5,6.5,18.6,12.06,14.17
20-07-2020 22:15,8.1,31.5,6.5,19.2,12.71,13.09
20-07-2020 22:30,8.1,31.5,6.8,20.1,13.32,11.52
20-07-2020 22:45,8.8,31.6,7.7,21,13.31,10.04
20-07-2020 23:00,11.4,31.7,7.6,22.7,15.07,10.95
20-07-2020 23:15,11.4,31.7,7,21.6,14.6,12.21
20-07-2020 23:30,11.4,31.7,7,20.1,13.07,14.1
20-07-2020 23:45,10.9,32.4,6.7,19.8,13.06,16.08
21-07-2020 00:00,None,None,None,None,None,None
21-07-2020 00:15,8.6,35.1,5.5,12.1,6.68,20.78
21-07-2020 00:30,8.6,35.1,5,11.1,6.16,21.89
21-07-2020 00:45,8.1,34.4,5.7,12.3,6.58,20.6
21-07-2020 01:00,6.1,31.4,5.8,12.7,6.98,21.28
21-07-2020 01:15,6.1,31.4,5.4,11.8,6.39,21.58
21-07-2020 01:30,6.1,31.4,5.4,11.5,6.1,22.61
21-07-2020 01:45,5.8,29.9,5.8,11.9,6.11,22.26
21-07-2020 02:00,5,23.2,5.4,10.6,5.21,22.35
21-07-2020 02:15,5,23.2,4.4,9.2,4.8,22.66
21-07-2020 02:30,5,23.2,5.1,10,4.98,22.87
21-07-2020 02:45,4.9,22,5.1,9.1,4,24.35
21-07-2020 03:00,4.2,16.7,5.5,8.9,3.32,25.38
21-07-2020 03:15,4.2,16.7,5.1,8.6,3.52,25.06
21-07-2020 03:30,4.2,16.7,5.2,8.2,3.02,25.81
21-07-2020 03:45,4,16.4,5.3,8,2.76,25.92
21-07-2020 04:00,3.3,15.1,5.3,8.3,3,26.98
21-07-2020 04:15,3.3,15.1,4.7,8.9,4.22,25.81
21-07-2020 04:30,3.3,15.1,5.6,9.6,4.08,25.6
21-07-2020 04:45,3.6,17.7,5.2,9.2,4.03,24.56
21-07-2020 05:00,4.4,28,5.9,11.6,5.63,23.18
21-07-2020 05:15,4.4,28,6.1,13.5,7.37,20.61
21-07-2020 05:30,4.4,28,6.2,14.5,8.27,19.49
21-07-2020 05:45,4.7,27.2,5.9,14.5,8.68,19.76
21-07-2020 06:00,5.7,23.9,6.1,13.5,7.4,21.2
21-07-2020 06:15,5.7,23.9,6,14,7.96,21.43
21-07-2020 06:30,5.7,23.9,6.1,14.2,8.12,22.76
21-07-2020 06:45,7.9,25.5,5.8,14.6,8.81,23.88
21-07-2020 07:00,16.6,32,6,14.7,8.67,23.77
21-07-2020 07:15,16.6,32,6.7,14.8,8.16,23.45
21-07-2020 07:30,16.6,32,6.2,13.7,7.43,25.79
21-07-2020 07:45,15.7,32.7,6.1,12.1,6.07,26.98
21-07-2020 08:00,12.2,36,5.6,12.5,6.88,27.03
21-07-2020 08:15,12.2,36,5.9,13.2,7.28,27.73
21-07-2020 08:30,12.2,36,5.7,12.2,6.51,27.62
21-07-2020 08:45,12.1,34.3,6.2,12.6,6.44,28.6
21-07-2020 09:00,11.9,27.6,6.4,13.1,6.64,30.41
21-07-2020 09:15,11.9,27.6,6,13.2,7.18,31.48
21-07-2020 09:30,11.9,27.6,6.7,15.3,8.56,31.61
21-07-2020 09:45,11.4,29.2,7.5,14.6,7.15,34.79
21-07-2020 10:00,9.2,36.2,7.5,14.7,7.25,36.33
21-07-2020 10:15,9.2,36.2,6.8,13.8,7.06,37.43
21-07-2020 10:30,9.2,36.2,6.5,11.9,5.41,39.69
21-07-2020 10:45,10.5,35,6.7,13,6.25,37.62
21-07-2020 11:00,15.4,29.9,5.9,13.8,7.94,38.24
21-07-2020 11:15,15.4,29.9,6.9,15.5,8.65,36.69
21-07-2020 11:30,15.4,29.9,7.3,17.5,10.18,34.5
21-07-2020 11:45,15.3,29.8,6.7,17.4,10.69,35.02
21-07-2020 12:00,15.2,29.2,6.6,17.5,10.9,35.64
21-07-2020 12:15,15.2,29.2,6.5,17.7,11.21,36.23
21-07-2020 12:30,15.2,29.2,6.3,18.2,11.98,37.5
21-07-2020 12:45,16.3,33.1,6.6,18.9,12.27,37.78
21-07-2020 13:00,20.8,50.3,5.8,17.8,12.04,38.97
21-07-2020 13:15,20.8,50.3,6.4,17.2,10.75,42.62
21-07-2020 13:30,20.8,50.3,6.4,16.1,9.68,43.39
21-07-2020 13:45,19.6,49.5,6.8,16.6,9.81,41.98
21-07-2020 14:00,14.9,46.3,6.3,17.3,10.92,45.09
21-07-2020 14:15,14.9,46.3,7.5,19.4,11.97,45
21-07-2020 14:30,14.9,46.3,7.2,17.9,10.67,47.47
21-07-2020 14:45,15.3,45.9,6.6,15.7,9.07,50.93
21-07-2020 15:00,17.2,44.2,6.2,14.8,8.56,55.23
21-07-2020 15:15,17.2,44.2,6,14.6,8.61,53.75
21-07-2020 15:30,17.2,44.2,6.2,15.4,9.2,65.34
21-07-2020 15:45,17.4,44.7,6.1,15.9,9.76,70.3
21-07-2020 16:00,18.4,46.9,5.7,16.2,10.44,66.44
21-07-2020 16:15,18.4,46.9,5.6,16.9,11.31,61.72
21-07-2020 16:30,18.4,46.9,5.8,18.4,12.64,42.59
21-07-2020 16:45,17.3,45,4.8,14.8,10,45.08
21-07-2020 17:00,12.9,37.1,5.1,14.7,9.68,43.04
21-07-2020 17:15,12.9,37.1,6.3,24.4,18.09,28.94
21-07-2020 17:30,12.9,37.1,6.8,28.7,21.83,23.46
21-07-2020 17:45,13.1,37.1,6.7,30.3,23.65,10.71
21-07-2020 18:00,14.2,37.2,7.1,35.5,28.38,7.65
21-07-2020 18:15,14.2,37.2,7.7,44.1,36.43,2.71
21-07-2020 18:30,14.2,37.2,11,55.3,44.28,1.25
21-07-2020 18:45,13.4,37.4,9.7,53.2,43.49,1.56
21-07-2020 19:00,10.4,38.3,9.9,54.2,44.26,1.47
21-07-2020 19:15,10.4,38.3,24.2,74.4,50.2,1.24
21-07-2020 19:30,10.4,38.3,31.1,79.1,47.95,0.96
21-07-2020 19:45,9.9,36.3,16.9,57,40.08,6.02
21-07-2020 20:00,8.2,27.9,5.6,25.7,20.14,23.31
21-07-2020 20:15,8.2,27.9,5.3,16.1,10.8,32.8
21-07-2020 20:30,8.2,27.9,5.3,15.3,10,32.73
21-07-2020 20:45,7.8,27.5,6.4,17.8,11.35,26.92
21-07-2020 21:00,6.1,25.5,5.7,18.1,12.38,23.18
21-07-2020 21:15,6.1,25.5,5.1,22.2,17.04,16.77
21-07-2020 21:30,6.1,25.5,6.3,34.1,27.86,9.09
21-07-2020 21:45,5.8,25,5.8,30.9,25.16,16.05
21-07-2020 22:00,4.4,22.9,5,26.2,21.28,21.47
21-07-2020 22:15,4.4,22.9,5.9,25.9,20,20.97
21-07-2020 22:30,4.4,22.9,6.3,23.4,17.11,21.52
21-07-2020 22:45,5.3,21.5,6.3,22.9,16.57,19.49
21-07-2020 23:00,8.9,16.2,7.4,27.9,20.49,13.96
21-07-2020 23:15,8.9,16.2,7.5,28.3,20.88,15.97
21-07-2020 23:30,8.9,16.2,5.8,22.9,17.11,20.16
21-07-2020 23:45,8.4,17.7,5.6,19.4,13.85,22.67
22-07-2020 00:00,None,None,None,None,None,None
22-07-2020 00:15,6.4,23.6,5,15.5,10.47,25.15
22-07-2020 00:30,6.4,23.6,5.6,15.3,9.74,26.59
22-07-2020 00:45,6.8,23.2,5.3,16.1,10.81,22.26
22-07-2020 01:00,8.1,21.4,5,20,15.02,16.63
22-07-2020 01:15,8.1,21.4,4.8,20.8,16.03,16.47
22-07-2020 01:30,8.1,21.4,4.8,20,15.17,16.17
22-07-2020 01:45,8,20.5,4.8,20.8,16.04,14.1
22-07-2020 02:00,7.8,16.5,6,21.6,15.63,14.18
22-07-2020 02:15,7.8,16.5,5.9,20,14.08,17.4
22-07-2020 02:30,7.8,16.5,5.7,15.4,9.75,20.81
22-07-2020 02:45,7.9,15.7,5.6,14.4,8.8,19.95
22-07-2020 03:00,8,12.6,5.8,17.7,11.9,15.8
22-07-2020 03:15,8,12.6,5.5,21.6,16.09,11.76
22-07-2020 03:30,8,12.6,5.8,23.7,17.98,9.62
22-07-2020 03:45,8.5,12.5,5.5,22.8,17.37,10.75
22-07-2020 04:00,10.3,12.2,5.7,21.5,15.79,11.53
22-07-2020 04:15,10.3,12.2,5.4,20.3,14.88,14.61
22-07-2020 04:30,10.3,12.2,5,19.9,14.86,15.07
22-07-2020 04:45,10.3,13.6,5.5,19.7,14.25,14.76
22-07-2020 05:00,10.4,19.4,6,20.2,14.22,13.81
22-07-2020 05:15,10.4,19.4,5.8,18.6,12.85,15.41
22-07-2020 05:30,10.4,19.4,5.2,19.3,14.07,16.49
22-07-2020 05:45,10.7,19.1,5.5,20.9,15.37,15.28
22-07-2020 06:00,12,17.6,6,20.5,14.52,14.65
22-07-2020 06:15,12,17.6,6.3,20.6,14.24,13.97
22-07-2020 06:30,12,17.6,6.4,19.8,13.37,13.54
22-07-2020 06:45,11.4,17.9,5.6,18.7,13.12,13.11
22-07-2020 07:00,8.9,19.2,6.5,20.6,14.02,11.52
22-07-2020 07:15,8.9,19.2,7.1,23,15.93,8.34
22-07-2020 07:30,8.9,19.2,8.2,25.6,17.4,7.52
22-07-2020 07:45,8.6,18.4,9.2,27.8,18.59,6.85
22-07-2020 08:00,7.1,15.3,8.4,25,16.66,8.48
22-07-2020 08:15,7.1,15.3,7.9,21,13.1,7.81
22-07-2020 08:30,7.1,15.3,7.5,18.1,10.54,8.51
22-07-2020 08:45,6.8,15.8,9,21.1,12.18,10.72
22-07-2020 09:00,5.3,17.7,12.9,29.9,17,9.08
22-07-2020 09:15,5.3,17.7,11.4,31.3,19.92,11.71
22-07-2020 09:30,5.3,17.7,9.9,29.4,19.47,13.81
22-07-2020 09:45,6,19.4,9.2,26.8,17.58,16.99
22-07-2020 10:00,8.9,26,9,25.4,16.42,27.29
22-07-2020 10:15,8.9,26,8.1,23.1,15.03,29.09
22-07-2020 10:30,8.9,26,6.8,22.6,15.78,37.17
22-07-2020 10:45,9.5,26,7,21.2,14.24,39.56
22-07-2020 11:00,None,None,None,None,None,None
22-07-2020 11:15,None,None,7.1,20.8,13.71,None
22-07-2020 11:30,None,None,None,None,None,None
22-07-2020 11:45,None,None,None,None,None,None
22-07-2020 12:00,None,None,6.5,25.8,19.29,43.57
22-07-2020 12:15,14.3,36,6.6,26.3,19.73,43.65
22-07-2020 12:30,14.3,36,6.9,29.9,22.99,38.92
22-07-2020 12:45,14.3,36.5,6.9,31.6,24.78,36.91
22-07-2020 13:00,14.5,38.6,7.5,33.4,25.9,42.87
22-07-2020 13:15,14.5,38.6,7,28.7,21.7,45.36
22-07-2020 13:30,14.5,38.6,6.5,27.7,21.22,37.23
22-07-2020 13:45,15.9,38.1,6.3,27.9,21.6,51.65
22-07-2020 14:00,21.5,36.3,6.2,22.3,16.08,60.9
22-07-2020 14:15,21.5,36.3,6.1,17.8,11.7,64.95
22-07-2020 14:30,21.5,36.3,5.6,16.2,10.67,62.99
22-07-2020 14:45,20.8,None,5.9,15.5,9.62,63.31
22-07-2020 15:00,17.9,None,5.7,15.7,10.07,56.84
22-07-2020 15:15,17.9,None,5.4,17.2,11.78,58.54
22-07-2020 15:30,17.9,None,5.1,17.9,12.84,64.84
22-07-2020 15:45,20.1,None,4.9,15,10.12,77.14
22-07-2020 16:00,28.5,55.4,4.7,14.6,9.87,71.61
22-07-2020 16:15,28.5,55.4,5.2,16.1,10.97,63.76
22-07-2020 16:30,28.5,55.4,5.8,18.9,13.07,59.93
22-07-2020 16:45,27.6,53.2,5.6,22.1,16.54,55.59
22-07-2020 17:00,24,None,None,None,None,53.55
22-07-2020 17:15,24,48,5.9,21.7,15.74,54.57
22-07-2020 17:30,24,48,5.4,20.1,14.7,41.2
22-07-2020 17:45,23.9,48.6,5.5,24.1,18.58,31.64
22-07-2020 18:00,23.4,50.1,6.5,32.7,26.16,22.26
22-07-2020 18:15,23.4,50.1,7.7,33.4,25.7,23.51
22-07-2020 18:30,23.4,50.1,7,32.1,25.16,23.78
22-07-2020 18:45,23.1,51.1,6.2,27.6,21.34,27.61
22-07-2020 19:00,21.7,53.5,6.5,25.2,18.63,27.34
22-07-2020 19:15,21.7,53.5,6.9,30.1,23.14,21.03
22-07-2020 19:30,21.7,53.5,7.3,31.1,23.78,23.52
22-07-2020 19:45,20.5,50,6.1,26.7,20.63,27.56
22-07-2020 20:00,15.6,41.4,5.7,23.4,17.72,28.26
22-07-2020 20:15,15.6,41.4,5.3,23.1,17.89,26.68
22-07-2020 20:30,15.6,41.4,5.2,22.9,17.66,29.31
22-07-2020 20:45,16.5,42.8,5,23.1,18.07,28.91
22-07-2020 21:00,20.1,46.3,5.5,22.8,17.3,27.99
22-07-2020 21:15,20.1,46.3,5.3,22.5,17.2,23.13
22-07-2020 21:30,20.1,46.3,6,27.3,21.26,23.12
22-07-2020 21:45,19.3,43.8,6.3,32.4,26.06,23.91
22-07-2020 22:00,16,37.7,5.5,29.1,23.61,26.7
22-07-2020 22:15,16,37.7,5.6,30.7,25.09,21.98
22-07-2020 22:30,16,37.7,5.6,31.5,25.82,21.58
22-07-2020 22:45,15.9,40.1,6.4,30.9,24.51,22.63
22-07-2020 23:00,15.5,46.1,6,27.1,21.05,22.99
22-07-2020 23:15,15.5,46.1,6.2,25.4,19.18,28.72
22-07-2020 23:30,15.5,46.1,6.3,28.7,22.41,24.51
22-07-2020 23:45,16.1,43.6,5.2,25.8,20.59,30.42
23-07-2020 00:00,None,None,None,None,None,None
23-07-2020 00:15,18.4,37.2,6,23.9,17.88,30.86
23-07-2020 00:30,18.4,37.2,5.5,22.8,17.27,32.15
23-07-2020 00:45,17.4,36.4,5.3,19,13.72,35.65
23-07-2020 01:00,13.4,34.4,5.5,18.1,12.57,39.17
23-07-2020 01:15,13.4,34.4,5.7,18.2,12.5,39.45
23-07-2020 01:30,13.4,34.4,5.4,18.9,13.49,37.98
23-07-2020 01:45,12.7,35.2,4.9,17.2,12.26,41.06
23-07-2020 02:00,9.6,36.9,5,14.4,9.42,45.71
23-07-2020 02:15,9.6,36.9,5.6,12.7,7.11,51.54
23-07-2020 02:30,9.6,36.9,6,11.3,5.37,51.67
23-07-2020 02:45,9.1,34,5.3,11.8,6.53,48.97
23-07-2020 03:00,7.3,26.4,5.3,11.7,6.33,47.72
23-07-2020 03:15,7.3,26.4,5.1,10.9,5.83,46.8
23-07-2020 03:30,7.3,26.4,5.9,10.1,4.19,50.15
23-07-2020 03:45,7.6,24.2,5.3,10.7,5.34,55.35
23-07-2020 04:00,9.2,18.8,5.7,11.1,5.41,52.67
23-07-2020 04:15,9.2,18.8,5.4,11,5.66,52.75
23-07-2020 04:30,9.2,18.8,5,10.9,5.91,57.5
23-07-2020 04:45,8.7,18.3,5.3,10.9,5.57,61.85
23-07-2020 05:00,6.5,17,4.9,10.9,6.01,61.49
23-07-2020 05:15,6.5,17,5.5,15.1,9.64,54.92
23-07-2020 05:30,6.5,17,5.4,15.8,10.35,52.34
23-07-2020 05:45,6.2,15.8,5.2,13.1,7.83,48.97
23-07-2020 06:00,4.8,12.7,5.2,15.1,9.84,49.22
23-07-2020 06:15,4.8,12.7,5.3,15.7,10.35,48.83
23-07-2020 06:30,4.8,12.7,5.9,15.1,9.11,45.94
23-07-2020 06:45,4.5,12.6,5.8,14.1,8.39,44.09
23-07-2020 07:00,3.6,12.3,5.9,12.7,6.82,46.7
23-07-2020 07:15,3.6,12.3,5.7,12.1,6.47,44.12
23-07-2020 07:30,3.6,12.3,5.3,13,7.69,38.76
23-07-2020 07:45,3.5,13.2,5.8,12.1,6.25,43.26
23-07-2020 08:00,2.7,15.3,6.4,11.8,5.35,44.98
23-07-2020 08:15,2.7,15.3,5.6,10.6,4.98,44.07
23-07-2020 08:30,2.7,15.3,6,11.7,5.67,42.16
23-07-2020 08:45,2.7,14.7,7.1,13,5.87,47.1
23-07-2020 09:00,2.4,13.4,7.3,13,5.63,49.23
23-07-2020 09:15,2.4,13.4,6.9,12.8,5.84,50
23-07-2020 09:30,2.4,13.4,5.5,10.7,5.17,53.32
23-07-2020 09:45,2.3,13.4,5.3,9.8,4.5,54.57
23-07-2020 10:00,1.8,13.3,5.8,10.1,4.28,59.22
23-07-2020 10:15,1.8,13.3,5.5,9.2,3.68,54.74
23-07-2020 10:30,1.8,13.3,5.8,9.7,3.86,49.24
23-07-2020 10:45,1.8,12.2,5.9,9.9,4.03,45.52
23-07-2020 11:00,2.1,9.5,6.7,10.1,3.36,52.27
23-07-2020 11:15,2.1,9.5,6.2,11.5,5.24,56.41
23-07-2020 11:30,2.1,9.5,5.4,13.2,7.78,54.89
23-07-2020 11:45,2.9,13.4,5.4,14.5,9.14,57.9
23-07-2020 12:00,6.1,22.9,5.7,14.7,9.08,57.95
23-07-2020 12:15,6.1,22.9,5.5,11.3,5.88,59.04
23-07-2020 12:30,6.1,22.9,5.6,9.8,4.14,54.44
23-07-2020 12:45,6.2,21.7,5,9.7,4.7,51.18
23-07-2020 13:00,6.7,18.6,4.7,10.2,5.45,46.14
23-07-2020 13:15,6.7,18.6,5.2,11.3,6.13,43.45
