From Date,To Date,PM2.5,PM10,NO,NO2,NOx,Ozone
22-04-2020 01:45,22-04-2020 02:00,17.1,29.6,3.1,8,11.1,18.61
22-04-2020 02:00,22-04-2020 02:15,17.1,29.6,3.1,8.1,11.2,9.26
22-04-2020 02:15,22-04-2020 02:30,16.4,28.4,3.5,8.1,11.6,10.67
22-04-2020 02:30,22-04-2020 02:45,13.3,23.4,3.5,8.5,12,15.26
22-04-2020 02:45,22-04-2020 03:00,13.3,23.4,3.6,9.2,12.8,9.13
22-04-2020 03:00,22-04-2020 03:15,13.3,23.4,3.7,9,12.7,10.81
22-04-2020 03:15,22-04-2020 03:30,13,22.6,3.8,9.1,12.9,15.72
22-04-2020 03:30,22-04-2020 03:45,12.1,19.5,3.9,9,12.9,10.05
22-04-2020 03:45,22-04-2020 04:00,12.1,19.5,4.1,8.6,12.7,8.63
22-04-2020 04:00,22-04-2020 04:15,12.1,19.5,4,9.8,13.8,9.34
22-04-2020 04:15,22-04-2020 04:30,11.3,21.1,3.9,10.3,14.3,10.63
22-04-2020 04:30,22-04-2020 04:45,8.5,27.7,3.8,9.7,13.5,11.95
22-04-2020 04:45,22-04-2020 05:00,8.5,27.7,3.8,9.7,13.5,9.3
22-04-2020 05:00,22-04-2020 05:15,8.5,27.7,3.8,10,13.8,12.32
22-04-2020 05:15,22-04-2020 05:30,8.1,26.1,3.8,9.8,13.6,10.52
22-04-2020 05:30,22-04-2020 05:45,6.1,19.7,3.7,9.5,13.2,10.43
22-04-2020 05:45,22-04-2020 06:00,6.1,19.7,3.7,9.4,13.1,9.56
22-04-2020 06:00,22-04-2020 06:15,6.1,19.7,3.8,9.4,13.2,6.22
22-04-2020 06:15,22-04-2020 06:30,6.9,19.9,3.8,9.8,13.6,12.4
22-04-2020 06:30,22-04-2020 06:45,9.8,20.7,3.8,10,13.8,8.84
22-04-2020 06:45,22-04-2020 07:00,9.8,20.7,4,9.3,13.3,8.88
22-04-2020 07:00,22-04-2020 07:15,9.8,20.7,4.1,9.5,13.6,11.21
22-04-2020 07:15,22-04-2020 07:30,10.4,22.7,4.2,9.4,13.6,8.65
22-04-2020 07:30,22-04-2020 07:45,12.7,30.4,4.3,9.1,13.4,9.65
22-04-2020 07:45,22-04-2020 08:00,12.7,30.4,4.3,9.3,13.6,17.65
22-04-2020 08:00,22-04-2020 08:15,12.7,30.4,4.1,9.5,13.6,16.89
22-04-2020 08:15,22-04-2020 08:30,13.9,30.6,3.9,9.5,13.4,15.89
22-04-2020 08:30,22-04-2020 08:45,18.6,31.6,3.8,9.4,13.1,22.44
22-04-2020 08:45,22-04-2020 09:00,18.6,31.6,3.6,9.3,13,14.59
22-04-2020 09:00,22-04-2020 09:15,18.6,31.6,3.6,9.4,13,23.11
22-04-2020 09:15,22-04-2020 09:30,19.2,33,3.5,9.5,13,21
22-04-2020 09:30,22-04-2020 09:45,21.4,38.6,3.4,9.3,12.7,31.41
22-04-2020 09:45,22-04-2020 10:00,21.4,38.6,3.8,11.1,14.9,31.11
22-04-2020 10:00,22-04-2020 10:15,21.4,38.6,3.6,11.1,14.7,32.38
22-04-2020 10:15,22-04-2020 10:30,20.1,39.4,3.3,10.3,13.6,54.91
22-04-2020 10:30,22-04-2020 10:45,15.1,42.6,3.3,9.7,13,48.54
22-04-2020 10:45,22-04-2020 11:00,15.1,42.6,3.3,9.6,12.9,52.07
22-04-2020 11:00,22-04-2020 11:15,15.1,42.6,3.3,9.4,12.7,45.8
22-04-2020 11:15,22-04-2020 11:30,16.9,40.8,3.4,9.3,12.7,47.09
22-04-2020 11:30,22-04-2020 11:45,23.7,33.7,3.4,8.8,12.3,26.54
22-04-2020 11:45,22-04-2020 12:00,23.7,33.7,3.4,8.7,12.1,31.97
22-04-2020 12:00,22-04-2020 12:15,23.7,33.7,3.4,8.9,12.3,52.18
22-04-2020 12:15,22-04-2020 12:30,23.6,33.5,3.3,8.8,12.1,45.82
22-04-2020 12:30,22-04-2020 12:45,23.1,32.8,3.3,9,12.3,39.63
22-04-2020 12:45,22-04-2020 13:00,23.1,32.8,3.2,8.8,12,38.67
22-04-2020 13:00,22-04-2020 13:15,23.1,32.8,3.2,8.5,11.7,46.41
22-04-2020 13:15,22-04-2020 13:30,22.4,33.1,3.1,8.4,11.5,50.44
22-04-2020 13:30,22-04-2020 13:45,None,None,3.2,None,11.6,43.05
22-04-2020 13:45,22-04-2020 14:00,19.7,34.1,3.2,8.1,11.3,29.05
22-04-2020 14:00,22-04-2020 14:15,None,None,3.2,None,11.3,None
22-04-2020 14:15,22-04-2020 14:30,19.3,34.6,3.2,8.4,11.7,60.12
22-04-2020 14:30,22-04-2020 14:45,None,None,3.4,None,11.7,None
22-04-2020 14:45,22-04-2020 15:00,17.8,36.6,3.5,7.7,11.2,54.11
22-04-2020 15:00,22-04-2020 15:15,None,None,3.3,None,11.1,None
22-04-2020 15:15,22-04-2020 15:30,17.2,35.5,3.4,7.6,11.1,61.74
22-04-2020 15:30,22-04-2020 15:45,None,None,3.4,None,11.4,76.16
22-04-2020 15:45,22-04-2020 16:00,15.1,30.9,3.4,9.4,12.8,63.49
22-04-2020 16:00,22-04-2020 16:15,None,None,3.4,None,13.7,62.19
22-04-2020 16:15,22-04-2020 16:30,14.3,33.1,3.4,9.7,13.1,43.88
22-04-2020 16:30,22-04-2020 16:45,10.9,41.6,3.5,9.9,13.4,41.44
22-04-2020 16:45,22-04-2020 17:00,10.9,41.6,3.4,12.3,15.7,52.34
22-04-2020 17:00,22-04-2020 17:15,None,41.6,3.4,None,17,48.75
22-04-2020 17:15,22-04-2020 17:30,11.7,41,3.4,11.4,14.7,54.86
22-04-2020 17:30,22-04-2020 17:45,14.8,38.6,3.3,None,13.5,51.09
22-04-2020 17:45,22-04-2020 18:00,14.8,38.6,3.3,9.8,13.2,44.45
22-04-2020 18:00,22-04-2020 18:15,14.8,38.6,3.4,10.1,13.5,34.22
22-04-2020 18:15,22-04-2020 18:30,14.8,37.2,3.3,10,13.4,35.36
22-04-2020 18:30,22-04-2020 18:45,15.1,31.3,3.4,10.6,13.9,33
22-04-2020 18:45,22-04-2020 19:00,15.1,31.3,3.4,10.3,13.7,30.37
22-04-2020 19:00,22-04-2020 19:15,15.1,31.3,3.5,10.5,13.9,31.1
22-04-2020 19:15,22-04-2020 19:30,14.3,31,3.4,10.6,14,33.84
22-04-2020 19:30,22-04-2020 19:45,11.2,29.6,3.5,10.3,13.8,28.64
22-04-2020 19:45,22-04-2020 20:00,11.2,29.6,3.5,10.5,14,29.21
22-04-2020 20:00,22-04-2020 20:15,11.2,29.6,3.4,9.9,13.3,25.77
22-04-2020 20:15,22-04-2020 20:30,11.5,28.7,3.5,9,12.5,23.1
22-04-2020 20:30,22-04-2020 20:45,12.6,25.2,3.5,8.8,12.3,23.95
22-04-2020 20:45,22-04-2020 21:00,12.6,25.2,3.6,8.6,12.2,18.66
22-04-2020 21:00,22-04-2020 21:15,12.6,25.2,3.5,8.4,11.9,21.75
22-04-2020 21:15,22-04-2020 21:30,12.7,25.1,3.4,8.4,11.8,24.13
22-04-2020 21:30,22-04-2020 21:45,13.2,24.3,3.5,8.3,11.8,17.7
22-04-2020 21:45,22-04-2020 22:00,13.2,24.3,3.6,8.2,11.8,16.77
22-04-2020 22:00,22-04-2020 22:15,13.2,24.3,3.5,8.4,11.9,18.87
22-04-2020 22:15,22-04-2020 22:30,12.5,25.8,3.5,8.6,12.1,21.31
22-04-2020 22:30,22-04-2020 22:45,9.9,31.8,3.4,8.5,11.9,21.48
22-04-2020 22:45,22-04-2020 23:00,9.9,31.8,3.5,8.6,12.1,21.67
22-04-2020 23:00,22-04-2020 23:15,None,None,None,None,None,None
22-04-2020 23:15,22-04-2020 23:30,9.5,31.9,3.6,8.6,12.2,19.95
22-04-2020 23:30,22-04-2020 23:45,7.7,32.3,3.7,8.6,12.2,17.24
22-04-2020 23:45,23-04-2020 00:00,None,None,None,None,None,None
23-04-2020 00:00,23-04-2020 00:15,None,None,None,8.8,12.8,None
23-04-2020 00:15,23-04-2020 00:30,8.5,31.6,4,9.2,13.1,13.78
23-04-2020 00:30,23-04-2020 00:45,11.7,28.8,4.1,9.3,13.4,7.98
23-04-2020 00:45,23-04-2020 01:00,11.7,28.8,4.1,8.7,12.9,10.15
23-04-2020 01:00,23-04-2020 01:15,11.7,28.8,4.1,8.8,12.9,8.71
23-04-2020 01:15,23-04-2020 01:30,11.1,29.5,3.8,9.1,13,14
23-04-2020 01:30,23-04-2020 01:45,8.9,32,3.7,8.8,12.5,14.45
23-04-2020 01:45,23-04-2020 02:00,8.9,32,3.6,8.3,11.9,13.02
23-04-2020 02:00,23-04-2020 02:15,8.9,32,3.7,8.1,11.8,10.83
23-04-2020 02:15,23-04-2020 02:30,9.9,30.5,3.4,8,11.4,13.48
23-04-2020 02:30,23-04-2020 02:45,13.9,24.6,3.6,8.2,11.8,10.56
23-04-2020 02:45,23-04-2020 03:00,13.9,24.6,4.1,9,13,6.75
23-04-2020 03:00,23-04-2020 03:15,13.9,24.6,4.4,8.9,13.3,8.15
23-04-2020 03:15,23-04-2020 03:30,13.2,23.3,4.3,9.1,13.4,7.58
23-04-2020 03:30,23-04-2020 03:45,10.5,18.3,4,9.5,13.5,10.06
23-04-2020 03:45,23-04-2020 04:00,10.5,18.3,3.9,9.1,13,10.82
23-04-2020 04:00,23-04-2020 04:15,10.5,18.3,4.1,8.9,12.9,9.13
23-04-2020 04:15,23-04-2020 04:30,10.1,19.2,4.2,9.1,13.3,9.11
23-04-2020 04:30,23-04-2020 04:45,8.5,22.9,3.9,9.1,13,10.97
23-04-2020 04:45,23-04-2020 05:00,8.5,22.9,3.8,8.2,12,10.47
23-04-2020 05:00,23-04-2020 05:15,8.5,22.9,3.8,8,11.8,11.59
23-04-2020 05:15,23-04-2020 05:30,8.1,23.2,3.7,8.1,11.8,10.79
23-04-2020 05:30,23-04-2020 05:45,6.5,24.9,3.9,8,11.9,7.89
23-04-2020 05:45,23-04-2020 06:00,6.5,24.9,3.9,7.9,11.8,7.83
23-04-2020 06:00,23-04-2020 06:15,6.5,24.9,4,7.9,12,6.88
23-04-2020 06:15,23-04-2020 06:30,6.5,24.5,3.9,8.1,12,9.45
23-04-2020 06:30,23-04-2020 06:45,6.5,23.3,3.8,8.5,12.4,11.05
23-04-2020 06:45,23-04-2020 07:00,6.5,23.3,3.9,8.3,12.2,12.06
23-04-2020 07:00,23-04-2020 07:15,6.5,23.3,4,8.2,12.1,10.23
23-04-2020 07:15,23-04-2020 07:30,6.9,23.2,4.1,8,12.1,11.42
23-04-2020 07:30,23-04-2020 07:45,8.7,22.5,4.3,8.1,12.4,11.41
23-04-2020 07:45,23-04-2020 08:00,8.7,22.5,4.1,8,12.1,11.99
23-04-2020 08:00,23-04-2020 08:15,8.7,22.5,4.2,7.6,11.8,12.03
23-04-2020 08:15,23-04-2020 08:30,8.2,23.8,4.2,7.6,11.7,11.82
23-04-2020 08:30,23-04-2020 08:45,6.4,28.9,4.1,7.7,11.8,12.99
23-04-2020 08:45,23-04-2020 09:00,6.4,28.9,4,8,12,13.71
23-04-2020 09:00,23-04-2020 09:15,6.4,28.9,4,8.7,12.8,14.33
23-04-2020 09:15,23-04-2020 09:30,6.3,27.2,4,9.3,13.3,19.91
23-04-2020 09:30,23-04-2020 09:45,5.8,20.4,3.9,10.3,14.2,18.95
23-04-2020 09:45,23-04-2020 10:00,5.8,20.4,4.1,10.3,14.3,15.68
23-04-2020 10:00,23-04-2020 10:15,5.8,20.4,3.8,9.8,13.6,22.29
23-04-2020 10:15,23-04-2020 10:30,5.9,24.6,3.6,9.5,13,31.15
23-04-2020 10:30,23-04-2020 10:45,6.2,41.3,3.4,9.7,13.1,34.53
23-04-2020 10:45,23-04-2020 11:00,6.2,41.3,3.3,9.4,12.7,34.88
23-04-2020 11:00,23-04-2020 11:15,6.2,41.3,3.3,9.4,12.7,40.1
23-04-2020 11:15,23-04-2020 11:30,7.1,42.9,3.4,8.8,12.2,45.96
23-04-2020 11:30,23-04-2020 11:45,10.8,49.5,3.2,8.2,11.4,58.08
23-04-2020 11:45,23-04-2020 12:00,10.8,49.5,3.1,8.9,12,55.12
23-04-2020 12:00,23-04-2020 12:15,10.8,49.5,3.2,9.5,12.7,41.61
23-04-2020 12:15,23-04-2020 12:30,11.5,47.9,3.2,9.4,12.5,48.29
23-04-2020 12:30,23-04-2020 12:45,14.2,41.3,3.2,9,12.2,44.36
23-04-2020 12:45,23-04-2020 13:00,14.2,41.3,3.3,11,14.3,45.6
23-04-2020 13:00,23-04-2020 13:15,14.2,41.3,3.1,7.8,10.9,47.54
23-04-2020 13:15,23-04-2020 13:30,14.7,41.2,3.2,7.1,10.3,42.49
23-04-2020 13:30,23-04-2020 13:45,16.8,40.6,3.1,7.1,10.1,54.35
23-04-2020 13:45,23-04-2020 14:00,None,None,None,None,None,None
23-04-2020 14:00,23-04-2020 14:15,16.8,40.6,3.1,6.9,9.9,54.57
23-04-2020 14:15,23-04-2020 14:30,16.6,41.2,3,7.1,10.1,45
23-04-2020 14:30,23-04-2020 14:45,15.7,43.5,3,7.1,10.1,46
23-04-2020 14:45,23-04-2020 15:00,None,None,None,None,None,None
23-04-2020 15:00,23-04-2020 15:15,15.7,43.5,3,7,10,41.73
23-04-2020 15:15,23-04-2020 15:30,15.5,41.3,3,6.7,9.7,45.54
23-04-2020 15:30,23-04-2020 15:45,15,32.3,3,6.5,9.5,40.74
23-04-2020 15:45,23-04-2020 16:00,15,32.3,3,6.8,9.8,31.41
23-04-2020 16:00,23-04-2020 16:15,15,32.3,3,6.9,9.9,31.35
23-04-2020 16:15,23-04-2020 16:30,14.7,33.1,3,7,10,28.76
23-04-2020 16:30,23-04-2020 16:45,None,None,None,None,None,None
23-04-2020 16:45,23-04-2020 17:00,13.4,36.2,3.1,8.1,11.2,18.03
23-04-2020 17:00,23-04-2020 17:15,None,None,None,None,None,None
23-04-2020 17:15,23-04-2020 17:30,13.4,36,3.4,8.3,11.7,13.33
23-04-2020 17:30,23-04-2020 17:45,None,35.6,None,7.9,11.2,12.16
23-04-2020 17:45,23-04-2020 18:00,13.3,35.6,3.2,8.3,11.5,28.16
23-04-2020 18:00,23-04-2020 18:15,13.3,35.6,3.1,8.2,11.3,24.21
23-04-2020 18:15,23-04-2020 18:30,None,None,None,7.7,10.8,36.13
23-04-2020 18:30,23-04-2020 18:45,9.3,24.9,3.1,7.4,10.5,27.05
23-04-2020 18:45,23-04-2020 19:00,9.3,24.9,3.1,7.3,10.4,38.61
23-04-2020 19:00,23-04-2020 19:15,9.3,24.9,3.2,7.2,10.3,18.74
23-04-2020 19:15,23-04-2020 19:30,None,None,None,9.1,12.7,None
23-04-2020 19:30,23-04-2020 19:45,7.2,17.4,4.2,15.2,19.4,6.25
23-04-2020 19:45,23-04-2020 20:00,None,None,None,13.4,17.5,None
23-04-2020 20:00,23-04-2020 20:15,7.2,17.4,4.3,14.3,18.6,7.81
23-04-2020 20:15,23-04-2020 20:30,7.1,18.3,4.5,14.7,19.2,14.74
23-04-2020 20:30,23-04-2020 20:45,6.5,22,4,13.2,17.2,12.92
23-04-2020 20:45,23-04-2020 21:00,6.5,22,3.9,12.7,16.6,16.29
23-04-2020 21:00,23-04-2020 21:15,6.5,22,3.7,11.4,15.1,13.97
23-04-2020 21:15,23-04-2020 21:30,7.5,22,3.6,10.8,14.5,15.52
23-04-2020 21:30,23-04-2020 21:45,None,None,None,None,None,None
23-04-2020 21:45,23-04-2020 22:00,11.3,22.3,3.5,9.5,13,14.84
23-04-2020 22:00,23-04-2020 22:15,11.3,22.3,3.4,9,12.4,20.79
23-04-2020 22:15,23-04-2020 22:30,11.7,22.7,3.4,8.6,12,14.03
23-04-2020 22:30,23-04-2020 22:45,13.4,24.2,3.3,8.5,11.8,21.3
23-04-2020 22:45,23-04-2020 23:00,None,None,None,None,None,None
23-04-2020 23:00,23-04-2020 23:15,13.4,24.2,3.3,7.8,11,26.11
23-04-2020 23:15,23-04-2020 23:30,None,None,None,7.7,11,None
23-04-2020 23:30,23-04-2020 23:45,18,34.6,3.4,7.5,10.9,20.2
23-04-2020 23:45,24-04-2020 00:00,None,None,None,None,None,None
24-04-2020 00:00,24-04-2020 00:15,18,34.6,3.6,6.9,10.5,17.08
24-04-2020 00:15,24-04-2020 00:30,16.9,32.7,3.6,7.2,10.8,15.17
24-04-2020 00:30,24-04-2020 00:45,12.7,25.1,3.5,7.3,10.8,17.26
24-04-2020 00:45,24-04-2020 01:00,12.7,25.1,3.4,7.4,10.8,20.6
24-04-2020 01:00,24-04-2020 01:15,12.7,25.1,3.3,7.4,10.7,15.84
24-04-2020 01:15,24-04-2020 01:30,12,23.7,3.2,7.4,10.6,20.74
24-04-2020 01:30,24-04-2020 01:45,9.2,18,3.3,7.2,10.5,16.89
24-04-2020 01:45,24-04-2020 02:00,9.2,18,3.2,7.4,10.6,25.39
24-04-2020 02:00,24-04-2020 02:15,9.2,18,3.2,7.3,10.5,19.55
24-04-2020 02:15,24-04-2020 02:30,9.5,17.1,3.4,7,10.4,16.17
24-04-2020 02:30,24-04-2020 02:45,10.5,13.5,3.2,7.2,10.4,29.69
24-04-2020 02:45,24-04-2020 03:00,10.5,13.5,3.3,7.2,10.5,14.91
24-04-2020 03:00,24-04-2020 03:15,10.5,13.5,3.3,7.3,10.6,26.24
24-04-2020 03:15,24-04-2020 03:30,9.9,14.4,3.3,7.4,10.7,24.58
24-04-2020 03:30,24-04-2020 03:45,7.5,18,3.4,7.9,11.3,16
24-04-2020 03:45,24-04-2020 04:00,7.5,18,3.5,7.4,10.9,20.52
24-04-2020 04:00,24-04-2020 04:15,7.5,18,3.5,7.6,11.1,14.8
24-04-2020 04:15,24-04-2020 04:30,7.3,17.8,3.6,7.7,11.3,16.52
24-04-2020 04:30,24-04-2020 04:45,6.8,16.8,3.7,7.4,11.2,12.4
24-04-2020 04:45,24-04-2020 05:00,6.8,16.8,3.7,7.6,11.3,16.91
24-04-2020 05:00,24-04-2020 05:15,6.8,16.8,3.5,8.2,11.7,14.33
24-04-2020 05:15,24-04-2020 05:30,6.5,17.2,3.6,8.4,12,16.68
24-04-2020 05:30,24-04-2020 05:45,5.4,18.8,3.5,8.5,12,14.77
24-04-2020 05:45,24-04-2020 06:00,5.4,18.8,3.5,8.5,12,19.84
24-04-2020 06:00,24-04-2020 06:15,None,None,3.4,None,None,None
24-04-2020 06:15,24-04-2020 06:30,5.3,19,3.4,9.2,12.6,17.89
24-04-2020 06:30,24-04-2020 06:45,4.9,19.8,3.5,9.4,12.9,15.29
24-04-2020 06:45,24-04-2020 07:00,4.9,19.8,3.5,9.2,12.7,13.75
24-04-2020 07:00,24-04-2020 07:15,None,None,3.7,None,12.3,15.97
24-04-2020 07:15,24-04-2020 07:30,4.8,20,3.7,8.3,12,18.34
24-04-2020 07:30,24-04-2020 07:45,4.3,20.7,3.6,7.9,11.5,26.97
24-04-2020 07:45,24-04-2020 08:00,4.3,20.7,3.5,7.9,11.3,29.52
24-04-2020 08:00,24-04-2020 08:15,4.3,20.7,3.5,8.1,11.5,26.11
24-04-2020 08:15,24-04-2020 08:30,4.1,20,3.3,8.2,11.5,34.31
24-04-2020 08:30,24-04-2020 08:45,3.2,16.8,3.4,8,11.3,37.64
24-04-2020 08:45,24-04-2020 09:00,3.2,16.8,3.4,8.1,11.5,36.47
24-04-2020 09:00,24-04-2020 09:15,3.2,16.8,3.3,8.5,11.9,29.5
24-04-2020 09:15,24-04-2020 09:30,4,18,3.2,8.8,12,38.56
24-04-2020 09:30,24-04-2020 09:45,6.9,22.7,3.2,9.5,12.7,35.72
24-04-2020 09:45,24-04-2020 10:00,6.9,22.7,3.3,9.5,12.8,24.97
24-04-2020 10:00,24-04-2020 10:15,6.9,22.7,3.3,8.5,11.8,21.93
24-04-2020 10:15,24-04-2020 10:30,8.2,24,3.3,7.6,10.9,28.51
24-04-2020 10:30,24-04-2020 10:45,13.4,29.5,3.3,7.6,10.9,21.94
24-04-2020 10:45,24-04-2020 11:00,13.4,29.5,3.4,7.4,10.8,25.79
24-04-2020 11:00,24-04-2020 11:15,13.4,29.5,3.3,7.3,10.6,24.37
24-04-2020 11:15,24-04-2020 11:30,12.8,28.5,3.3,7.2,10.6,29.76
24-04-2020 11:30,24-04-2020 11:45,10.3,24.5,3.3,7.3,10.6,31.64
24-04-2020 11:45,24-04-2020 12:00,10.3,24.5,3.3,7.5,10.8,29.24
24-04-2020 12:00,24-04-2020 12:15,10.3,24.5,3.3,None,10.6,33.48
24-04-2020 12:15,24-04-2020 12:30,10.7,24.9,3.3,7.2,10.5,29.86
24-04-2020 12:30,24-04-2020 12:45,12.2,26.6,3.3,None,10.9,27.88
24-04-2020 12:45,24-04-2020 13:00,12.2,26.6,3.3,7.6,10.8,20.84
24-04-2020 13:00,24-04-2020 13:15,12.2,26.6,3.3,None,10.7,33.6
24-04-2020 13:15,24-04-2020 13:30,12.6,25.7,3.1,7.5,10.6,34.57
24-04-2020 13:30,24-04-2020 13:45,13.9,22,3.2,7.3,10.5,39.68
24-04-2020 13:45,24-04-2020 14:00,13.9,22,3.2,7.3,10.5,38.82
24-04-2020 14:00,24-04-2020 14:15,13.9,22,3.2,None,10.6,26.5
24-04-2020 14:15,24-04-2020 14:30,13.2,22.3,3.1,7.4,10.6,35.95
24-04-2020 14:30,24-04-2020 14:45,10.5,23.4,3.1,None,10.5,32.47
24-04-2020 14:45,24-04-2020 15:00,10.5,23.4,3.2,7,10.1,38.18
24-04-2020 15:00,24-04-2020 15:15,10.5,23.4,3.1,6.9,10.1,38.28
24-04-2020 15:15,24-04-2020 15:30,9.8,22,3.2,7,10.2,37.94
24-04-2020 15:30,24-04-2020 15:45,7.3,16.4,3.2,9.6,12.8,41.25
24-04-2020 15:45,24-04-2020 16:00,7.3,16.4,3.2,11.1,14.3,43.29
24-04-2020 16:00,24-04-2020 16:15,7.3,16.4,3.2,11.4,14.6,47.92
24-04-2020 16:15,24-04-2020 16:30,7,17.5,3.2,9.7,12.9,49.77
24-04-2020 16:30,24-04-2020 16:45,5.8,22.1,3.1,8.7,11.8,45.76
24-04-2020 16:45,24-04-2020 17:00,5.8,22.1,3.2,8.1,11.3,46.63
24-04-2020 17:00,24-04-2020 17:15,5.8,22.1,3.2,7.9,11,27.18
24-04-2020 17:15,24-04-2020 17:30,5.6,22.3,3.2,7.8,11,31.04
24-04-2020 17:30,24-04-2020 17:45,4.6,23.1,3.2,8,11.1,26.12
24-04-2020 17:45,24-04-2020 18:00,4.6,23.1,3.1,8.8,11.8,35.96
24-04-2020 18:00,24-04-2020 18:15,4.6,23.1,3,10.7,13.7,37.01
24-04-2020 18:15,24-04-2020 18:30,5,22.9,3.1,10.5,13.6,26.29
24-04-2020 18:30,24-04-2020 18:45,6.3,21.9,3.2,10,13.1,28.4
24-04-2020 18:45,24-04-2020 19:00,6.3,21.9,3.2,10,13.2,35.15
24-04-2020 19:00,24-04-2020 19:15,6.3,21.9,3.2,11,14.2,42.44
24-04-2020 19:15,24-04-2020 19:30,7,22.8,3.3,11,14.3,32.43
24-04-2020 19:30,24-04-2020 19:45,8.9,25,3.4,9.6,13,18.43
24-04-2020 19:45,24-04-2020 20:00,8.9,25,3.5,None,13,23.89
24-04-2020 20:00,24-04-2020 20:15,8.9,25,3.5,9.7,13.3,16.8
24-04-2020 20:15,24-04-2020 20:30,9.9,26,3.5,10.6,14.2,17.4
24-04-2020 20:30,24-04-2020 20:45,12.9,28.6,3.6,11.6,15.3,21.56
24-04-2020 20:45,24-04-2020 21:00,12.9,28.6,3.5,11.8,15.3,21.25
24-04-2020 21:00,24-04-2020 21:15,12.9,28.6,3.4,10.4,13.8,19.68
24-04-2020 21:15,24-04-2020 21:30,12.8,30.9,3.3,9.9,13.2,24.87
24-04-2020 21:30,24-04-2020 21:45,12.5,37.4,3.4,9.1,12.4,22.01
24-04-2020 21:45,24-04-2020 22:00,12.5,37.4,3.3,8.8,12.2,17.8
24-04-2020 22:00,24-04-2020 22:15,12.5,37.4,3.3,8.5,11.9,20.75
24-04-2020 22:15,24-04-2020 22:30,12.9,37.4,3.3,8.7,12,25.92
24-04-2020 22:30,24-04-2020 22:45,14.1,37.6,3.3,8.6,11.9,22.95
24-04-2020 22:45,24-04-2020 23:00,14.1,37.6,3.3,8.5,11.8,20.6
24-04-2020 23:00,24-04-2020 23:15,14.1,37.6,3.3,7.8,11.1,27.55
24-04-2020 23:15,24-04-2020 23:30,14.4,38.5,3.4,7.7,11.1,21.57
24-04-2020 23:30,24-04-2020 23:45,15.2,41.1,3.4,7.7,11.1,30.08
24-04-2020 23:45,25-04-2020 00:00,None,None,None,None,None,None
25-04-2020 00:00,25-04-2020 00:15,15.2,41.1,3.6,7.4,11,23.75
25-04-2020 00:15,25-04-2020 00:30,16,38.5,3.5,7.5,11,27.18
25-04-2020 00:30,25-04-2020 00:45,18,31.3,3.5,7.8,11.4,21.03
25-04-2020 00:45,25-04-2020 01:00,18,31.3,3.5,8,11.5,26.01
25-04-2020 01:00,25-04-2020 01:15,18,31.3,3.3,8.1,11.4,21.99
25-04-2020 01:15,25-04-2020 01:30,17.4,30.9,3.3,8,11.3,20.53
25-04-2020 01:30,25-04-2020 01:45,15.1,29.1,3.3,8.3,11.6,16.87
25-04-2020 01:45,25-04-2020 02:00,15.1,29.1,3.3,8.1,11.4,23.91
25-04-2020 02:00,25-04-2020 02:15,15.1,29.1,3.3,8.1,11.5,16.8
25-04-2020 02:15,25-04-2020 02:30,15.8,30,3.4,8.3,11.8,17.15
25-04-2020 02:30,25-04-2020 02:45,18.8,33.6,3.5,8.2,11.8,19.47
25-04-2020 02:45,25-04-2020 03:00,18.8,33.6,3.6,8.4,11.9,23.87
25-04-2020 03:00,25-04-2020 03:15,18.8,33.6,3.5,8.3,11.8,22.05
25-04-2020 03:15,25-04-2020 03:30,17.7,32.5,3.6,7.8,11.4,26.59
25-04-2020 03:30,25-04-2020 03:45,13.4,27.8,None,None,None,None
25-04-2020 03:45,25-04-2020 04:00,13.4,27.8,3.7,8,11.7,16.89
25-04-2020 04:00,25-04-2020 04:15,13.4,27.8,3.8,8.3,12.1,19.91
25-04-2020 04:15,25-04-2020 04:30,13.5,27.6,3.9,8.4,12.3,11.8
25-04-2020 04:30,25-04-2020 04:45,13.7,26.9,None,None,None,None
25-04-2020 04:45,25-04-2020 05:00,13.7,26.9,3.9,8.4,12.2,12.81
25-04-2020 05:00,25-04-2020 05:15,None,None,None,None,None,None
25-04-2020 05:15,25-04-2020 05:30,14.5,26.9,3.7,9.5,13.2,11.82
25-04-2020 05:30,25-04-2020 05:45,17.6,27,None,None,None,None
25-04-2020 05:45,25-04-2020 06:00,17.6,27,4,11.4,15.4,17.98
25-04-2020 06:00,25-04-2020 06:15,None,None,None,None,None,None
25-04-2020 06:15,25-04-2020 06:30,16.6,28.2,3.7,10.6,14.3,22.09
25-04-2020 06:30,25-04-2020 06:45,12.4,33.1,3.7,9.5,13.2,None
25-04-2020 06:45,25-04-2020 07:00,12.4,33.1,3.6,8.9,12.5,28.5
25-04-2020 07:00,25-04-2020 07:15,12.4,33.1,None,None,None,None
25-04-2020 07:15,25-04-2020 07:30,11.8,31.4,3.5,7.7,11.3,37.12
25-04-2020 07:30,25-04-2020 07:45,9.4,24.5,None,None,None,None
25-04-2020 07:45,25-04-2020 08:00,9.4,24.5,3.6,7.3,10.9,37.23
25-04-2020 08:00,25-04-2020 08:15,9.4,24.5,3.5,6.8,10.3,37.44
25-04-2020 08:15,25-04-2020 08:30,9.3,25.2,3.4,6.8,10.2,44.92
25-04-2020 08:30,25-04-2020 08:45,9,27.9,3.5,7.6,11.1,26.85
